"from","to","weight"
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Lantier (Auguste). Amant de Gervaise Macquart. Père de Claude* Jacques et Étienne Lantier. Ouvrier tanneur à Plassans : ",2
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",2
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",2
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Malgras (le père). Marchand de tableaux : ",1
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Quenu (Lisa). Fille d'Antoine Macquart et de Joséphine Gavaudan. Sœur de Gervaise et de Jean Macquart. Épouse de Quenu. Mère de Pauline Quenu : ",2
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Sandoz (Mme). Mère de Pierre Sandoz : ",1
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Sandoz (Pierre). Ecrivain. Ami d'enfance de Claude Lantier : ",2
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","Boutin. Ancien modèle qui tient un atelier libre de peinture : ",1
"Belloque (le père). Premier maître de dessin de Claude Lantier : ","*Ingres (Dominique). Peintre français : ",1
"*Berlioz (Heélor). Compositeur français : ","Dubuche (Louis). Fils de la précédente. Camarade de Claude Lantier et de Pierre Sandoz. Élève architecte : ",1
"*Berlioz (Heélor). Compositeur français : ","Gagnière. Ami de Claude Lânder. Peintre : ",4
"*Berlioz (Heélor). Compositeur français : ","*Haydn (Franz). Compositeur autrichien : ",1
"*Berlioz (Heélor). Compositeur français : ","Jory (Édouard). Fils du précédent. Critique d'art : ",3
"*Berlioz (Heélor). Compositeur français : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",4
"*Berlioz (Heélor). Compositeur français : ","Mahoudeau. Sculpteun Ami de Claude Lantier : ",3
"*Berlioz (Heélor). Compositeur français : ","*Meyerbeer (Giacomo). Compositeur allemand : ",4
"*Berlioz (Heélor). Compositeur français : ","*Michel-Ange (Michel-Ange Buonarroti). Peintre italien : ",2
"*Berlioz (Heélor). Compositeur français : ","*Mozart (Wolfgang-Amadeus). Compositeur autrichien : ",1
"*Berlioz (Heélor). Compositeur français : ","*Rossini (Gioacchino). Compositeur italien : ",2
"*Berlioz (Heélor). Compositeur français : ","Sandoz (Pierre). Ecrivain. Ami d'enfance de Claude Lantier : ",3
"*Berlioz (Heélor). Compositeur français : ","Sandoz (Henriette). Épouse du précédent : ",3
"*Berlioz (Heélor). Compositeur français : ","*Schubert (Franz). Compositeur autrichien : ",2
"*Berlioz (Heélor). Compositeur français : ","*Weber (Carl von). Compositeur allemand ",2
"*Berlioz (Heélor). Compositeur français : ","Fagerolles (Henri). Fils du précédent. Peintre. Amant d'irma Bécot : ",1
"*Berlioz (Heélor). Compositeur français : ","Hallegrain (Christine). Fille des précédents. Maîtresse, puis épouse de Claude Lantier : ",2
"*Berlioz (Heélor). Compositeur français : ","Jabouille (Mathilde). Épouse, puis veuve du précédent. Maîtresse de Mahou-deau et de Chaîne. Épouse Édouard Jory : ",2
"*Berlioz (Heélor). Compositeur français : ","*Véronèse (Paolo Caliari, dit). Peintre italien : ",2
"*Berlioz (Heélor). Compositeur français : ","*Schumann. Compositeur allemand : ",2
"*Berlioz (Heélor). Compositeur français : ","*Wagner (Richard). Compositeur allemand : ",2
"*Berlioz (Heélor). Compositeur français : ","*Chopin (Frédéric). Compositeur polonais : ",1
"*Berlioz (Heélor). Compositeur français : ","*Delacroix (Eugène). Peintre français : ",1
"*Berlioz (Heélor). Compositeur français : ","*Gœt  (Wolfgang). Écrivain allemand. — : ",1
"*Berlioz (Heélor). Compositeur français : ","*Mendelssohn (Félix). Compositeur allemand : ",1
"*Berlioz (Heélor). Compositeur français : ","*Shakespeare (William). Écrivain anglais : ",1
"*Berlioz (Heélor). Compositeur français : ","*Virgile. Poète latin : ",1
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",2
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Dubuche (Louis). Fils de la précédente. Camarade de Claude Lantier et de Pierre Sandoz. Élève architecte : ",1
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Lantier (Auguste). Amant de Gervaise Macquart. Père de Claude* Jacques et Étienne Lantier. Ouvrier tanneur à Plassans : ",2
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",2
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",2
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Malgras (le père). Marchand de tableaux : ",1
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Quenu (Lisa). Fille d'Antoine Macquart et de Joséphine Gavaudan. Sœur de Gervaise et de Jean Macquart. Épouse de Quenu. Mère de Pauline Quenu : ",2
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Sandoz (Mme). Mère de Pierre Sandoz : ",1
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Sandoz (Pierre). Ecrivain. Ami d'enfance de Claude Lantier : ",2
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","Boutin. Ancien modèle qui tient un atelier libre de peinture : ",1
"Berthou. Peintre, dont Claude Lantier a fréquenté l'atelier : ","*Ingres (Dominique). Peintre français : ",1
"*Bignon. Restaurant célèbre de Paris: ","Bongrand. Grand peintre : ",2
"*Bignon. Restaurant célèbre de Paris: ","Fagerolles (Henri). Fils du précédent. Peintre. Amant d'irma Bécot : ",2
"*Bignon. Restaurant célèbre de Paris: ","Jory (Édouard). Fils du précédent. Critique d'art : ",2
"*Bignon. Restaurant célèbre de Paris: ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",2
"*Bignon. Restaurant célèbre de Paris: ","Malgras (le père). Marchand de tableaux : ",2
"*Bignon. Restaurant célèbre de Paris: ","Naudet. Marchand de tableaux : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Bongrand. Grand peintre : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Dubuche (Louis). Fils de la précédente. Camarade de Claude Lantier et de Pierre Sandoz. Élève architecte : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",6
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Mahoudeau. Sculpteun Ami de Claude Lantier : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Sandoz (Mme). Mère de Pierre Sandoz : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Sandoz (Pierre). Ecrivain. Ami d'enfance de Claude Lantier : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Chaîne. Peintre : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Fagerolles (Henri). Fils du précédent. Peintre. Amant d'irma Bécot : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Gagnière. Ami de Claude Lânder. Peintre : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Jory (Édouard). Fils du précédent. Critique d'art : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Mazel. Peintre. Président du jury du Salon : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Courajod. Peintre célèbre : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Faucheur (le père). Aubergiste à Bennecourt : ",1
"Bongrand. Grand peintre : ","Chaîne. Peintre : ",7
"Bongrand. Grand peintre : ","Fagerolles (Henri). Fils du précédent. Peintre. Amant d'irma Bécot : ",39
"Bongrand. Grand peintre : ","Gagnière. Ami de Claude Lânder. Peintre : ",17
"Bongrand. Grand peintre : ","Jory (Édouard). Fils du précédent. Critique d'art : ",29
"Bongrand. Grand peintre : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",57
"Bongrand. Grand peintre : ","Sandoz (Pierre). Ecrivain. Ami d'enfance de Claude Lantier : ",36
"Bongrand. Grand peintre : ","Chambouvard. Sculpteur célèbre : ",7
"Bongrand. Grand peintre : ","Dubuche (Louis). Fils de la précédente. Camarade de Claude Lantier et de Pierre Sandoz. Élève architecte : ",14
"Bongrand. Grand peintre : ","Mahoudeau. Sculpteun Ami de Claude Lantier : ",17
"Bongrand. Grand peintre : ","Hallegrain (Christine). Fille des précédents. Maîtresse, puis épouse de Claude Lantier : ",11
"Bongrand. Grand peintre : ","Vanzade (Mme). Veuve d'un général, dont Christine Hallegrain eSt demoiselle de compagnie : ",1
"Bongrand. Grand peintre : ","Malgras (le père). Marchand de tableaux : ",6
"Bongrand. Grand peintre : ","Naudet. Marchand de tableaux : ",8
"Bongrand. Grand peintre : ","Sandoz (Mme). Mère de Pierre Sandoz : ",5
"Bongrand. Grand peintre : ","*Courbet (Gustave). Peintre français : ",4
"Bongrand. Grand peintre : ","*Delacroix (Eugène). Peintre français : ",4
"Bongrand. Grand peintre : ","Courajod. Peintre célèbre : ",2
"Bongrand. Grand peintre : ","Faucheur (le père). Aubergiste à Bennecourt : ",1
"Bongrand. Grand peintre : ","Jabouille (Mathilde). Épouse, puis veuve du précédent. Maîtresse de Mahou-deau et de Chaîne. Épouse Édouard Jory : ",3
"Bongrand. Grand peintre : ","*Rembrandt (Harmens-zoon Van Ryn, dit). Peintre hollandais : ",2
"Bongrand. Grand peintre : ","Sandoz (Henriette). Épouse du précédent : ",2
"Bongrand. Grand peintre : ","Mazel. Peintre. Président du jury du Salon : ",6
"Bongrand. Grand peintre : ","*Millet (François). Peintre français : ",2
"Bongrand. Grand peintre : ","*Rousseau (Théodore). Peintre français du xixe siècle, ",2
"Bongrand. Grand peintre : ","Fagerolles (père). Fabricant de zinc d'art : ",2
"Bongrand. Grand peintre : ","*Ledoyen. Restaurant : ",2
"Bongrand. Grand peintre : ","Dubuche (Gaston). Premier enfant de Louis Dubuche et de Régine Margaillan : ",2
