"from","to","weight"
"Amélie, dite Lili. Fille de Gaga ","Chouard (marquis de). Conseiller d'État. Père de la comtesse Muffat ",10
"Amélie, dite Lili. Fille de Gaga ","Labordette. Familier de Nana et de ses amies ",18
"Amélie, dite Lili. Fille de Gaga ","Muffat de Beuville (comte). Fils des précédents. Époux de Sabine de Chouard. i Père d'Estelle Muffat. Amant de Nana ",16
"Amélie, dite Lili. Fille de Gaga ","Muffat de Beuville (comtesse Sabine). Fille du marquis de Chouard. Épouse du comte Muffat. Mère d'Es-teUe Muffat. Maîtresse de Fauchery ",10
"Amélie, dite Lili. Fille de Gaga ","Satin. Courtisane. Amie de Nâna ",2
"Amélie, dite Lili. Fille de Gaga ","Vandeuvres (comte Xavier de). Propriétaire d'une écurie de courses. Un des amants de Nana ",12
"Amélie, dite Lili. Fille de Gaga ","Blond (Maria). Aétrice du Théâtre des Folies-Drama-tiques ",19
"Amélie, dite Lili. Fille de Gaga ","Cabiroche (Simonne). A&rice du Théâtre des Variétés. Maîtresse de Bordenave. Une des familières de Nana ",7
"Amélie, dite Lili. Fille de Gaga ","Coupeau (Louis), dit Loui-set. Fils de Nana ",7
"Amélie, dite Lili. Fille de Gaga ","Foucarmont. Amant de Louise Violaine et de Nana. Officier de marine ",2
"Amélie, dite Lili. Fille de Gaga ","Horn (Léa de). Courtisane ",7
"Amélie, dite Lili. Fille de Gaga ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",5
"Amélie, dite Lili. Fille de Gaga ","Mignon (Charles Henri). Fils des précédents ",10
"Amélie, dite Lili. Fille de Gaga ","Stewart (Ollivier). Fils de la précédente ",1
"Amélie, dite Lili. Fille de Gaga ","Tatan Néné. Fille galante. Une des familières de Nana ",19
"Amélie, dite Lili. Fille de Gaga ","Violaine (Louise). Aftrice des Variétés. Une des familières de Nana ",11
"Amélie, dite Lili. Fille de Gaga ","Zoé. Femme de chambre de Nana ",4
"Amélie, dite Lili. Fille de Gaga ","Hugon (Mme). Veuve d'un notaire. Mère de Philippe et Georges Hugon ",10
"Amélie, dite Lili. Fille de Gaga ","Muffat de Beuville (Estelle). Fille des précédents. Épouse Daguenet ",6
"Amélie, dite Lili. Fille de Gaga ","Tavernier (docteur). Vieux médecin d'Orléans",1
"Amélie, dite Lili. Fille de Gaga ","Venot (Théophile). Ancien avoué. Marguillier à la Madeleine. Ami et conseiller des Muffat ",6
"Amélie, dite Lili. Fille de Gaga ","Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ",5
"Amélie, dite Lili. Fille de Gaga ","Joseph. Maître d'hôtel de Nana, à la Mignotte ",2
"Amélie, dite Lili. Fille de Gaga ","Hugon (Philippe). Fils aîné de la précédente. Lieutenant. Amant de Nana ",6
"Amélie, dite Lili. Fille de Gaga ","*Eugénie (impératrice); Épouse de Napoléon III. A : ",2
"Amélie, dite Lili. Fille de Gaga ","Price. Jockey ",1
"Amélie, dite Lili. Fille de Gaga ","Fontan (Achille). ACteur du Théâtre des Variétés ",3
"Amélie, dite Lili. Fille de Gaga ","Prullière. A&eur du Théâtre des Variétés ",1
"Amélie, dite Lili. Fille de Gaga ","*Bismarck (Otto de). Homme d'État prussien ",2
"Amélie, dite Lili. Fille de Gaga ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",2
"Amélie, dite Lili. Fille de Gaga ","Maréchal. Bookmaker véreux ",1
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Blond (Maria). Aétrice du Théâtre des Folies-Drama-tiques ",5
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Daguenet (Paul). Un des amants de Nana. Épouse Estelle Muffat ",4
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Fauchery (Léon). Journaliste et auteur dramatique. Amant de Rose Mignon, de la comtesse Muffat et de Nana ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Gaga. Vieille courtisane, que fréquente Nana ",5
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Héquet (Caroline). Fille galante ",5
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Hugon (Mme). Veuve d'un notaire. Mère de Philippe et Georges Hugon ",5
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Hugon (Georges), Fils cadet de Mme Hugon. Amant , a de Nana ",6
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Joseph. Maître d'hôtel de Nana, à la Mignotte ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Labordette. Familier de Nana et de ses amies ",4
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","La Faloise (Hector de). Amant de Clarisse Besnus. Provincial Jouant au dandy ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Mignon (Auguste). Époux j ",4
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Mignon (Charles Henri). Fils des précédents ",4
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Muffat de Beuville (comte). Fils des précédents. Époux de Sabine de Chouard. i Père d'Estelle Muffat. Amant de Nana ",7
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Muffat de Beuville (comtesse Sabine). Fille du marquis de Chouard. Épouse du comte Muffat. Mère d'Es-teUe Muffat. Maîtresse de Fauchery ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Muffat de Beuville (Estelle). Fille des précédents. Épouse Daguenet ",3
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",7
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Steiner. Banquier. Entretient Rose Mignon, puis Nana ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Stewart (Lucy). Courtisane. Une des familières de Nana ",5
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Tatan Néné. Fille galante. Une des familières de Nana ",5
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Chouard (marquis de). Conseiller d'État. Père de la comtesse Muffat ",1
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Hugon (Philippe). Fils aîné de la précédente. Lieutenant. Amant de Nana ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Vandeuvres (comte Xavier de). Propriétaire d'une écurie de courses. Un des amants de Nana ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Venot (Théophile). Ancien avoué. Marguillier à la Madeleine. Ami et conseiller des Muffat ",1
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Satin. Courtisane. Amie de Nâna ",2
"Anglars (Irma d'). Vieille courtisane devenue châtelaine de Chamont ","Pomaré (la reine). Chiffonnière. Ancienne courtisane ",1
"Auguste. Garçon de salle au café des Variétés","Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ",2
"Auguste. Garçon de salle au café des Variétés","Bordenave. Directeur du Théâtre des Variétés ",2
"Auguste. Garçon de salle au café des Variétés","Chouard (marquis de). Conseiller d'État. Père de la comtesse Muffat ",2
"Auguste. Garçon de salle au café des Variétés","Daguenet (Paul). Un des amants de Nana. Épouse Estelle Muffat ",3
"Auguste. Garçon de salle au café des Variétés","Fauchery (Léon). Journaliste et auteur dramatique. Amant de Rose Mignon, de la comtesse Muffat et de Nana ",4
"Auguste. Garçon de salle au café des Variétés","Gaga. Vieille courtisane, que fréquente Nana ",2
"Auguste. Garçon de salle au café des Variétés","Héquet (Caroline). Fille galante ",4
"Auguste. Garçon de salle au café des Variétés","Héquet (Mme). Mère de la précédente ",4
"Auguste. Garçon de salle au café des Variétés","Hugon (Georges), Fils cadet de Mme Hugon. Amant , a de Nana ",3
"Auguste. Garçon de salle au café des Variétés","Labordette. Familier de Nana et de ses amies ",3
"Auguste. Garçon de salle au café des Variétés","La Faloise (Hector de). Amant de Clarisse Besnus. Provincial Jouant au dandy ",4
"Auguste. Garçon de salle au café des Variétés","Mignon (Auguste). Époux j ",4
"Auguste. Garçon de salle au café des Variétés","Muffat de Beuville (comte). Fils des précédents. Époux de Sabine de Chouard. i Père d'Estelle Muffat. Amant de Nana ",4
"Auguste. Garçon de salle au café des Variétés","Muffat de Beuville (comtesse Sabine). Fille du marquis de Chouard. Épouse du comte Muffat. Mère d'Es-teUe Muffat. Maîtresse de Fauchery ",4
"Auguste. Garçon de salle au café des Variétés","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",4
"Auguste. Garçon de salle au café des Variétés","Satin. Courtisane. Amie de Nâna ",4
"Auguste. Garçon de salle au café des Variétés","Sivry (Blanche de), de son vrai nom Jacqueline Baudu. Courtisane ",3
"Auguste. Garçon de salle au café des Variétés","Steiner. Banquier. Entretient Rose Mignon, puis Nana ",4
"Auguste. Garçon de salle au café des Variétés","Stewart (Lucy). Courtisane. Une des familières de Nana ",4
"Auguste. Garçon de salle au café des Variétés","Vandeuvres (comte Xavier de). Propriétaire d'une écurie de courses. Un des amants de Nana ",3
"Auguste. Garçon de salle au café des Variétés","Mignon (Rose). Epouse du précédent. Aétrice du Théâtre des Variétés. Rivale . de Nana. Maîtresse de Fau-chery ",2
"Auguste. Garçon de salle au café des Variétés","Zoé. Femme de chambre de Nana ",1
"Auguste. Garçon de salle au café des Variétés","Robert (Mme). Habituée de la table d'hôte de Laure Piédefer ",1
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Bosc. Vieil aCteur du Théâtre des Variétés ",14
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Bron (Mme). Concierge du Théâtre des Variétés ",8
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Cabiroche (Simonne). A&rice du Théâtre des Variétés. Maîtresse de Bordenave. Une des familières de Nana ",15
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Écosse (le prince d'). Un des amants de Nana ",15
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Fontan (Achille). ACteur du Théâtre des Variétés ",15
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",23
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Prullière. A&eur du Théâtre des Variétés ",14
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Sivry (Blanche de), de son vrai nom Jacqueline Baudu. Courtisane ",1
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Steiner. Banquier. Entretient Rose Mignon, puis Nana ",6
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Vandeuvres (comte Xavier de). Propriétaire d'une écurie de courses. Un des amants de Nana ",1
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ",12
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Satin. Courtisane. Amie de Nâna ",9
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Bordenave. Directeur du Théâtre des Variétés ",17
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Fauchery (Léon). Journaliste et auteur dramatique. Amant de Rose Mignon, de la comtesse Muffat et de Nana ",15
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Mignon (Auguste). Époux j ",12
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Mignon (Rose). Epouse du précédent. Aétrice du Théâtre des Variétés. Rivale . de Nana. Maîtresse de Fau-chery ",14
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Chouard (marquis de). Conseiller d'État. Père de la comtesse Muffat ",6
"Barillot (le père). Avertisseur au Théâtre des Variétés ","*Eugénie (impératrice); Épouse de Napoléon III. A : ",2
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Jules (Mme). Habilleuse de Nana, aux Variétés ",6
"Barillot (le père). Avertisseur au Théâtre des Variétés ","La Faloise (Hector de). Amant de Clarisse Besnus. Provincial Jouant au dandy ",6
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Muffat de Beuville (comte). Fils des précédents. Époux de Sabine de Chouard. i Père d'Estelle Muffat. Amant de Nana ",15
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Muffat de Beuville (comtesse). Mère du comte Muffat ",1
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Muffat de Beuville (comtesse Sabine). Fille du marquis de Chouard. Épouse du comte Muffat. Mère d'Es-teUe Muffat. Maîtresse de Fauchery ",3
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Drouard (Mme). Vieille aètrice du Théâtre des Variétés ",2
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Tricon (la). Entremetteuse ",2
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Cossard (le pere). Souffleur au Théâtre des Variétés ",4
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Coupeau (Louis), dit Loui-set. Fils de Nana ",2
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",2
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Zoé. Femme de chambre de Nana ",2
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Labordette. Familier de Nana et de ses amies ",6
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Gaga. Vieille courtisane, que fréquente Nana ",2
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Blond (Maria). Aétrice du Théâtre des Folies-Drama-tiques ",1
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Fernande. Figurante du Théâtre des Variétés ",1
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Maria. Figurante des Variétés ",1
"Barillot (le père). Avertisseur au Théâtre des Variétés ","Mathilde. Aélrice du Théâtre des Variétés ",1
"*Becker. Joaillier ","Daguenet (Paul). Un des amants de Nana. Épouse Estelle Muffat ",1
"*Becker. Joaillier ","Fauconnier (Viâor). Fils de la précédente : ",2
"*Becker. Joaillier ","Francis. Coiffeur de Nana ",1
"*Becker. Joaillier ","François. Concierge et valet de pied de Nana ",2
"*Becker. Joaillier ","Hugon (Philippe). Fils aîné de la précédente. Lieutenant. Amant de Nana ",2
"*Becker. Joaillier ","Hugon (Georges), Fils cadet de Mme Hugon. Amant , a de Nana ",2
"*Becker. Joaillier ","Josse (Mlle). Maîtresse de pension : ",2
"*Becker. Joaillier ","Julien. Maître d'hôtel de Nana, avenue de Villiers ",2
"*Becker. Joaillier ","Labordette. Familier de Nana et de ses amies ",2
"*Becker. Joaillier ","Muffat de Beuville (comte). Fils des précédents. Époux de Sabine de Chouard. i Père d'Estelle Muffat. Amant de Nana ",2
"*Becker. Joaillier ","Muffat de Beuville (Estelle). Fille des précédents. Épouse Daguenet ",1
"*Becker. Joaillier ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",2
"*Becker. Joaillier ","Satin. Courtisane. Amie de Nâna ",2
"*Becker. Joaillier ","Vandeuvres (comte Xavier de). Propriétaire d'une écurie de courses. Un des amants de Nana ",2
"*Becker. Joaillier ","Zoé. Femme de chambre de Nana ",2
"*Becker. Joaillier ","Boche (Mme). Epouse du précédent : ",1
"*Becker. Joaillier ","Corbreuse (duc de). Propriétaire d'une écurie de courses ",1
"*Becker. Joaillier ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",1
"*Becker. Joaillier ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",1
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","*Bismarck (Otto de). Homme d'État prussien ",5
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Blond (Maria). Aétrice du Théâtre des Folies-Drama-tiques ",50
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Bordenave. Directeur du Théâtre des Variétés ",60
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Cabiroche (Simonne). A&rice du Théâtre des Variétés. Maîtresse de Bordenave. Une des familières de Nana ",60
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Daguenet (Paul). Un des amants de Nana. Épouse Estelle Muffat ",38
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Écosse (le prince d'). Un des amants de Nana ",21
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Fauchery (Léon). Journaliste et auteur dramatique. Amant de Rose Mignon, de la comtesse Muffat et de Nana ",63
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Foucarmont. Amant de Louise Violaine et de Nana. Officier de marine ",18
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Fougeray (Mlle de). Fille des précédents ",2
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Gaga. Vieille courtisane, que fréquente Nana ",51
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Héquet (Caroline). Fille galante ",56
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Horn (Léa de). Courtisane ",51
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Hugon (Georges), Fils cadet de Mme Hugon. Amant , a de Nana ",52
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Labordette. Familier de Nana et de ses amies ",51
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","La Faloise (Hector de). Amant de Clarisse Besnus. Provincial Jouant au dandy ",59
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Mignon (Auguste). Époux j ",57
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Mignon (Rose). Epouse du précédent. Aétrice du Théâtre des Variétés. Rivale . de Nana. Maîtresse de Fau-chery ",71
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",89
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","*Shah de Perse (le) ",3
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Sivry (Blanche de), de son vrai nom Jacqueline Baudu. Courtisane ",57
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Steiner. Banquier. Entretient Rose Mignon, puis Nana ",50
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Stewart (Lucy). Courtisane. Une des familières de Nana ",58
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Tatan Néné. Fille galante. Une des familières de Nana ",48
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Vandeuvres (comte Xavier de). Propriétaire d'une écurie de courses. Un des amants de Nana ",43
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","*Victor-Emmanuel II, roi d'Italie ",2
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Violaine (Louise). Aftrice des Variétés. Une des familières de Nana ",43
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Chouard (marquis de). Conseiller d'État. Père de la comtesse Muffat ",13
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Héquet (Mme). Mère de la précédente ",22
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Muffat de Beuville (comte). Fils des précédents. Époux de Sabine de Chouard. i Père d'Estelle Muffat. Amant de Nana ",50
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Muffat de Beuville (comtesse Sabine). Fille du marquis de Chouard. Épouse du comte Muffat. Mère d'Es-teUe Muffat. Maîtresse de Fauchery ",20
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Satin. Courtisane. Amie de Nâna ",11
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Coupeau (Louis), dit Loui-set. Fils de Nana ",14
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",5
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Mignon (Charles Henri). Fils des précédents ",7
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Stewart (Ollivier). Fils de la précédente ",8
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Fontan (Achille). ACteur du Théâtre des Variétés ",23
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Prullière. A&eur du Théâtre des Variétés ",21
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",2
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Bosc. Vieil aCteur du Théâtre des Variétés ",15
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Bron (Mme). Concierge du Théâtre des Variétés ",12
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","*Eugénie (impératrice); Épouse de Napoléon III. A : ",5
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Jules (Mme). Habilleuse de Nana, aux Variétés ",2
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Drouard (Mme). Vieille aètrice du Théâtre des Variétés ",4
"Besnus (Clarisse). Aébrice du Théâtre des Variétés. Maîtresse de L Faloise ","Tricon (la). Entremetteuse ",11
