"from","to","weight"
"Adèle. Domestique des Josserand : ","Vabre (AuguSte). Fils aîné de Vabre. Marchand de soieries. Époux de Berthe Josse-rand : ",54
"Adèle. Domestique des Josserand : ","Verdier. Avocat : ",7
"Adèle. Domestique des Josserand : ","Gourd (Mme). Epouse du précédent : ",13
"Adèle. Domestique des Josserand : ","Pichon (Jules). Époux de Marie Vuillaume. Employé de ministère. Locataire de l'immeuble Vabre, rue de Choiseul : ",12
"Adèle. Domestique des Josserand : ","Pichon (Marie). Epouse du précédent. Fille des Vuil-laume. Maîtresse d'Oâave Mouret : ",32
"Adèle. Domestique des Josserand : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",1
"Adèle. Domestique des Josserand : ","Clémence. Bonne des Du- , veyrier : ",26
"Adèle. Domestique des Josserand : ","Hippolyte. Valet de chambre des Duveyrier : ",25
"Adèle. Domestique des Josserand : ","Julie. Cuisinière des Duveyrier : ",44
"Adèle. Domestique des Josserand : ","Louise. Domestique de Mme Juzeur : ",30
"Adèle. Domestique des Josserand : ","Mauduit (abbé). Vicaire à Saint-Roch. — : ",27
"Adèle. Domestique des Josserand : ","Vabre (Théophile). Second fils de Vabre. Époux de Valérie Louhette : ",32
"Adèle. Domestique des Josserand : ","Hédouin (Caroline). Fille de Delcuze aîné. Épouse, puis veuve de Charles Hédouin. Épouse d'Oétave Mouret: ",12
"Adèle. Domestique des Josserand : ","Françoise. Bonne de Valérie Vabre : ",7
"Adèle. Domestique des Josserand : ","Campardon. Père de l'ar-chiteéle Campardon : ",1
"Adèle. Domestique des Josserand : ","Gasparine. Cousine de Mme Campardon. Maîtresse d' Achille Campardon : ",16
"Adèle. Domestique des Josserand : ","Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ",2
"Adèle. Domestique des Josserand : ","Bocquet (Clarisse). Maîtresse de Du veyrier : ",7
"Adèle. Domestique des Josserand : ","Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ",1
"Adèle. Domestique des Josserand : ","Chassagne (doèleur). Médecin. Direéieur de l'Asile des Moulineaux : ",6
"Adèle. Domestique des Josserand : ","Renaudin (Me). Notaire : ",2
"Adèle. Domestique des Josserand : ","Pichon (Lilitte). Fille des Pichon : ",6
"Adèle. Domestique des Josserand : ","Vabre (Camille). Fils de Théophile Vabre et de Valérie Louhette : ",4
"Adèle. Domestique des Josserand : ","Duveyrier (GuStave). Fils des précédents : ",6
"Adèle. Domestique des Josserand : ","Pérou (la mère). Femme de ménage employée par Gourd : ",2
"Adèle. Domestique des Josserand : ","Vaugelade (duc de). Ancien maître de Gourd : ",2
"Adèle. Domestique des Josserand : ","Rachel. Domestique de Berthe Vabre : ",16
"Adèle. Domestique des Josserand : ","Eugénie. Cuisinière de Valérie Vabre : ",3
"Adèle. Domestique des Josserand : ","Bernheim (les frères). Patrons de Josserand : ",4
"Adèle. Domestique des Josserand : ","*Turc (le Grand) : ",2
"Adèle. Domestique des Josserand : ","Dambreville (Raymonde). Nièce de Dambreville : ",6
"Adèle. Domestique des Josserand : ","Hédouin (Charles). Premier époux de Caroline De-leuze. Ancien commis du Bonheur dès Dames : ",4
"Adèle. Domestique des Josserand : ","Pichon (enfant). Troisième fille des Pichon. — : ",4
"Adèle. Domestique des Josserand : ","Vuillaume. Ancien rédacteur de ministère. Père de Marie Pichon : ",3
"Adèle. Domestique des Josserand : ","Vuillaume (Mme). Epouse du précédent: ",5
"Adèle. Domestique des Josserand : ","Menu (Fanny), dite Fifi. Fille du capitaine Menu. Nièce de Mlle Menu. MaL tresse de Gueulin : ",1
"Adèle. Domestique des Josserand : ","Bocquet (famille). Parents de la précédente. • : ",1
"Adèle. Domestique des Josserand : ","Théodore. Professeur de piano et amant de Clarisse Bocquet : ",1
"Adèle. Domestique des Josserand : ","Pichon (enfant)  Deuxième fille des Pichon : ",1
"Adèle. Domestique des Josserand : ","*Dewinck. Chocolatier de la rue Saint-Honoré. Candidat officiel aux élections législatives : ",2
"Adèle. Domestique des Josserand : ","*Thiers (Adolphe). Homme politique français : ",2
"Adèle. Domestique des Josserand : ","*Garibaldi (Giuseppe). Homme politique italien : ",1
"Adèle. Domestique des Josserand : ","Deleuze (cadet). Oncle de Mme Hédouin. L'un des fon- dateurs du Bonheur des Dames : ",1
"Adèle. Domestique des Josserand : ","Louhette. Père de Valérie Vabre. Mercier : ",1
"Adèle. Domestique des Josserand : ","Louhette (Mme). Épouse du précédent. Mère de Valérie Vabre : ",1
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Campardon (Achille). Ar-chiteéle : ",2
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Campardon (Rose). Fille des Domergue. Épouse du précédent : ",2
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Deleuze (aîné). Père de Caroline Hédouin. L'un des fondateurs du Bonheur des Dames : ",1
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Deleuze (cadet). Oncle de Mme Hédouin. L'un des fon- dateurs du Bonheur des Dames : ",1
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Gasparine. Cousine de Mme Campardon. Maîtresse d' Achille Campardon : ",2
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Hédouin (Caroline). Fille de Delcuze aîné. Épouse, puis veuve de Charles Hédouin. Épouse d'Oétave Mouret: ",2
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Hédouin (Charles). Premier époux de Caroline De-leuze. Ancien commis du Bonheur dès Dames : ",1
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",2
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Louhette (Mme). Épouse du précédent. Mère de Valérie Vabre : ",1
"Alexandre. Garçon de magasin au Bonheur des Dames : ","Vabre (Camille). Fils de Théophile Vabre et de Valérie Louhette : ",1
"Alfred. Garçon du Café de ' Mulhouse : ","Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ",2
"Alfred. Garçon du Café de ' Mulhouse : ","Bocquet (Clarisse). Maîtresse de Du veyrier : ",1
"Alfred. Garçon du Café de ' Mulhouse : ","Du Veyrier (Alphonse). Conseiller à la Cour d'appel. Époux de Cio tilde . Vabre. Amant de Clarisse Bocquet : ",1
"Alfred. Garçon du Café de ' Mulhouse : ","Gueulin. Neveu de Narcisse Bachelard. Employé dans une compagnie d'assurances : ",2
"Alfred. Garçon du Café de ' Mulhouse : ","Josserand. Fils du précédent. Époux d'Éléonore Bachelard. Père de Léon, Saturnin, Hortense et Berthe. Caissier : ",2
"Alfred. Garçon du Café de ' Mulhouse : ","Josserand (Éléonore). Fille de Bachelard. Épouse du précédent. Sœur de Narcisse Bachelard. — : ",1
"Alfred. Garçon du Café de ' Mulhouse : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",2
"Alfred. Garçon du Café de ' Mulhouse : ","Trublot (Heétor). Employé d'agent de change : ",2
"Alfred. Garçon du Café de ' Mulhouse : ","Vabre (Berthe). Fille cadette des Josserand. Épouse du précédent. Maîtresse d'O&ave Mouret : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Gourd. Concierge de l'immeuble Vabre, rue de Choi-seul. — : ",5
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Gourd (Mme). Epouse du précédent : ",5
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Josserand. Fils du précédent. Époux d'Éléonore Bachelard. Père de Léon, Saturnin, Hortense et Berthe. Caissier : ",3
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Josserand (Éléonore). Fille de Bachelard. Épouse du précédent. Sœur de Narcisse Bachelard. — : ",3
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",5
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Pichon (Marie). Epouse du précédent. Fille des Vuil-laume. Maîtresse d'Oâave Mouret : ",3
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Trublot (Heétor). Employé d'agent de change : ",3
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Vabre. Ancien notaire. Propriétaire de l'immeuble de la rue de Choiseul. Père d'AuguSte, Clotilde et Théophile : ",3
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Bocquet (Clarisse). Maîtresse de Du veyrier : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Julie. Cuisinière des Duveyrier : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Pérou (la mère). Femme de ménage employée par Gourd : ",2
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Vaugelade (duc de). Ancien maître de Gourd : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Vuillaume. Ancien rédacteur de ministère. Père de Marie Pichon : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Vuillaume (Mme). Epouse du précédent: ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Josserand (Saturnin). Second fils des Josserand : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Josserand (Hortense). Fille aînée des Josserand : ",1
"Amélie. Femme du menuisier qui habite une petite chambre du cinquième, dans P immeuble Vabre, rue de Choiseul : ","Vabre (Berthe). Fille cadette des Josserand. Épouse du précédent. Maîtresse d'O&ave Mouret : ",1
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ",7
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Campardon (Angèle). Fille des Campardon : ",1
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Chassagne (doèleur). Médecin. Direéieur de l'Asile des Moulineaux : ",2
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Dambreville (Mme). Épouse du précédent. Maîtresse de Léon Josserand : ",1
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Du Veyrier (Alphonse). Conseiller à la Cour d'appel. Époux de Cio tilde . Vabre. Amant de Clarisse Bocquet : ",3
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Duveyrier (Clotilde). Fille de Vabre. Sœur d'Auguste et Théophile Vabre. Femme du précédent : ",2
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Josserand. Fils du précédent. Époux d'Éléonore Bachelard. Père de Léon, Saturnin, Hortense et Berthe. Caissier : ",8
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Josserand (Éléonore). Fille de Bachelard. Épouse du précédent. Sœur de Narcisse Bachelard. — : ",8
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Josserand (Saturnin). Second fils des Josserand : ",2
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Josserand (Hortense). Fille aînée des Josserand : ",5
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Juzeur (Mme). Locataire de l'immeuble Vabre, rue de Choiseul : ",1
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Renaudin (Me). Notaire : ",2
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Vabre (AuguSte). Fils aîné de Vabre. Marchand de soieries. Époux de Berthe Josse-rand : ",4
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Vabre (Berthe). Fille cadette des Josserand. Épouse du précédent. Maîtresse d'O&ave Mouret : ",8
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Bernheim (les frères). Patrons de Josserand : ",3
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Josserand (père) : ",4
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",5
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Vabre. Ancien notaire. Propriétaire de l'immeuble de la rue de Choiseul. Père d'AuguSte, Clotilde et Théophile : ",2
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Gueulin. Neveu de Narcisse Bachelard. Employé dans une compagnie d'assurances : ",1
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Trublot (Heétor). Employé d'agent de change : ",2
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","Bocquet (Clarisse). Maîtresse de Du veyrier : ",1
"Bachelard (père). Père d'Éléonore Josserand et de Narcisse Bachelard : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",1
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Campardon (Achille). Ar-chiteéle : ",35
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Campardon (Rose). Fille des Domergue. Épouse du précédent : ",15
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Josserand. Fils du précédent. Époux d'Éléonore Bachelard. Père de Léon, Saturnin, Hortense et Berthe. Caissier : ",84
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Josserand (Éléonore). Fille de Bachelard. Épouse du précédent. Sœur de Narcisse Bachelard. — : ",87
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Josserand (Hortense). Fille aînée des Josserand : ",60
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",81
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vabre (Berthe). Fille cadette des Josserand. Épouse du précédent. Maîtresse d'O&ave Mouret : ",94
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Gueulin. Neveu de Narcisse Bachelard. Employé dans une compagnie d'assurances : ",67
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Josserand (Saturnin). Second fils des Josserand : ",33
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Desmarquay. Agent de change. Patron de Trublot : ",7
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Juzeur (Mme). Locataire de l'immeuble Vabre, rue de Choiseul : ",37
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Trublot (Heétor). Employé d'agent de change : ",82
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Gourd. Concierge de l'immeuble Vabre, rue de Choi-seul. — : ",18
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Josserand (Léon). Fils aîné des Josserand : ",27
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Du Veyrier (Alphonse). Conseiller à la Cour d'appel. Époux de Cio tilde . Vabre. Amant de Clarisse Bocquet : ",91
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Duveyrier (Clotilde). Fille de Vabre. Sœur d'Auguste et Théophile Vabre. Femme du précédent : ",64
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Juillerat (docteur). Vieux médecin de quartier : ",32
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vabre (Valérie). Fille des Louhette. Épouse du précédent : ",55
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Bonnaud. Ancien chef de la comptabilité aux Chemins de fer du Nord : ",4
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vabre (AuguSte). Fils aîné de Vabre. Marchand de soieries. Époux de Berthe Josse-rand : ",78
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Verdier. Avocat : ",9
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Gourd (Mme). Epouse du précédent : ",8
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Pichon (Jules). Époux de Marie Vuillaume. Employé de ministère. Locataire de l'immeuble Vabre, rue de Choiseul : ",6
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Pichon (Marie). Epouse du précédent. Fille des Vuil-laume. Maîtresse d'Oâave Mouret : ",13
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vabre. Ancien notaire. Propriétaire de l'immeuble de la rue de Choiseul. Père d'AuguSte, Clotilde et Théophile : ",33
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Bocquet (Clarisse). Maîtresse de Du veyrier : ",42
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Julie. Cuisinière des Duveyrier : ",15
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Campardon (Angèle). Fille des Campardon : ",7
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Chassagne (doèleur). Médecin. Direéieur de l'Asile des Moulineaux : ",3
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Dambreville (Mme). Épouse du précédent. Maîtresse de Léon Josserand : ",20
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Renaudin (Me). Notaire : ",7
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Rachel. Domestique de Berthe Vabre : ",8
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Clémence. Bonne des Du- , veyrier : ",12
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Duveyrier (GuStave). Fils des précédents : ",4
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Hippolyte. Valet de chambre des Duveyrier : ",12
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Lisa. Femme de chambre des Campardon : ",9
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Mauduit (abbé). Vicaire à Saint-Roch. — : ",29
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vabre (Camille). Fils de Théophile Vabre et de Valérie Louhette : ",6
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vabre (Théophile). Second fils de Vabre. Époux de Valérie Louhette : ",55
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Menu (Fanny), dite Fifi. Fille du capitaine Menu. Nièce de Mlle Menu. MaL tresse de Gueulin : ",27
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Louise. Domestique de Mme Juzeur : ",4
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Victoire. Cuisinière des Campardon : ",6
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Bernheim (les frères). Patrons de Josserand : ",5
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Dambreville (Raymonde). Nièce de Dambreville : ",2
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Gasparine. Cousine de Mme Campardon. Maîtresse d' Achille Campardon : ",9
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Hédouin (Caroline). Fille de Delcuze aîné. Épouse, puis veuve de Charles Hédouin. Épouse d'Oétave Mouret: ",20
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vuillaume (Mme). Epouse du précédent: ",4
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Josserand (père) : ",3
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Louhette. Père de Valérie Vabre. Mercier : ",2
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Menu (Mlle). Tante de Fanny Menu, dite Fifi. Ancienne brodeuse : ",13
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Mardienne (frères). Fabricants d'ornements d'église : ",4
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Menu (capitaine). Père de Fanny Menu, dite Fifi : ",6
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Bocquet (famille). Parents de la précédente. • : ",12
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Payan. Tailleur de pierre. Amant de Clarisse Bocquet : ",6
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Pichon (Lilitte). Fille des Pichon : ",1
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Françoise. Bonne de Valérie Vabre : ",1
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Charbotel (Isidore), Artiste peintre : ",1
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","*Foyot. Restaurant célèbre de Paris : ",3
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Théodore. Professeur de piano et amant de Clarisse Bocquet : ",5
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Pichon (enfant). Troisième fille des Pichon. — : ",5
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vuillaume. Ancien rédacteur de ministère. Père de Marie Pichon : ",2
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","*Dewinck. Chocolatier de la rue Saint-Honoré. Candidat officiel aux élections législatives : ",3
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","*Thiers (Adolphe). Homme politique français : ",2
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","*BILLAULT (Auguste) Homme d'État français : ",2
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",3
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","*Pape (le). Pie IX, pape de ",2
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","*Rouher (Eugène). Homme politique français : ",2
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Dambreville. Employé de ministère : ",1
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Pérou (la mère). Femme de ménage employée par Gourd : ",1
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Vaugelade (duc de). Ancien maître de Gourd : ",1
"Bachelard (Narcisse). Beau-frère de Josserand. Dirige une affaire de commission : ","Louhette (Mme). Épouse du précédent. Mère de Valérie Vabre : ",1
"Bernheim (les frères). Patrons de Josserand : ","Josserand. Fils du précédent. Époux d'Éléonore Bachelard. Père de Léon, Saturnin, Hortense et Berthe. Caissier : ",8
"Bernheim (les frères). Patrons de Josserand : ","Josserand (Éléonore). Fille de Bachelard. Épouse du précédent. Sœur de Narcisse Bachelard. — : ",8
"Bernheim (les frères). Patrons de Josserand : ","Josserand (Hortense). Fille aînée des Josserand : ",8
"Bernheim (les frères). Patrons de Josserand : ","Vabre (AuguSte). Fils aîné de Vabre. Marchand de soieries. Époux de Berthe Josse-rand : ",6
"Bernheim (les frères). Patrons de Josserand : ","Vabre (Berthe). Fille cadette des Josserand. Épouse du précédent. Maîtresse d'O&ave Mouret : ",8
"Bernheim (les frères). Patrons de Josserand : ","Verdier. Avocat : ",2
