"from","to","weight"
"Amanda (Mlle). Chanteuse de café-concert : ","Lantier (Auguste). Amant de Gervaise Macquart. Père de Claude* Jacques et Étienne Lantier. Ouvrier tanneur à Plassans : ",3
"Amanda (Mlle). Chanteuse de café-concert : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",3
"Amanda (Mlle). Chanteuse de café-concert : ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",2
"Amanda (Mlle). Chanteuse de café-concert : ","Boche. Concierge de l'im-meuble habité par les Cou-peau, rue de la Goutte-d'Ot : ",2
"Amanda (Mlle). Chanteuse de café-concert : ","Boche (Mme). Epouse du précédent : ",2
"Amanda (Mlle). Chanteuse de café-concert : ","Poisson. Sergent de ville. Épouse la grande Virginie : ",2
"Auguste. Marchand de vin traiteur : ","Bibi-la-Grillade. Ouvrier. Ami de Coupeau : ",2
"Auguste. Marchand de vin traiteur : ","Boche. Concierge de l'im-meuble habité par les Cou-peau, rue de la Goutte-d'Ot : ",2
"Auguste. Marchand de vin traiteur : ","Boche (Mme). Epouse du précédent : ",2
"Auguste. Marchand de vin traiteur : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",2
"Auguste. Marchand de vin traiteur : ","Fauconnier (Mme). Blanchisseuse : ",2
"Auguste. Marchand de vin traiteur : ","Gaudron. Mari de Mme Gaudron: : ",1
"Auguste. Marchand de vin traiteur : ","Gaudron (Mme). Car-deuse de matelas : ",1
"Auguste. Marchand de vin traiteur : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",2
"Auguste. Marchand de vin traiteur : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",2
"Auguste. Marchand de vin traiteur : ","Lorilleux. Beau-frère de Goupeau et de Mme Lerat. Ouvrier chaîniSte en chambre : ",2
"Auguste. Marchand de vin traiteur : ","Lorilleux (Mme). Épouse du précédent. Sœur de Cou-peau et de Mme Lerat : ",1
"Auguste. Marchand de vin traiteur : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",2
"Auguste. Marchand de vin traiteur : ","Mes-Bottes. Camarade de Coupeau : ",1
"Auguste. Marchand de vin traiteur : ","Remanjou (Mlle). Voisine des Lorilleux : ",1
"Auguste. Marchand de vin traiteur : ","Coupeau (maman). Mère de Coupeau, de Mme Lerat et de Mme Lorilleux : ",1
"Auguste. Marchand de vin traiteur : ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",1
"Auguste. Marchand de vin traiteur : ","Madinier. Patron d'un atelier de cartonnages : ",1
"Augustine. Apprentie blanchisseuse : ","Clémence. Ouvrière re- 'f passeuse : ",38
"Augustine. Apprentie blanchisseuse : ","Coupeau (maman). Mère de Coupeau, de Mme Lerat et de Mme Lorilleux : ",24
"Augustine. Apprentie blanchisseuse : ","Lantier (Auguste). Amant de Gervaise Macquart. Père de Claude* Jacques et Étienne Lantier. Ouvrier tanneur à Plassans : ",11
"Augustine. Apprentie blanchisseuse : ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",15
"Augustine. Apprentie blanchisseuse : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",43
"Augustine. Apprentie blanchisseuse : ","Poisson (Virginie). Ouvrière. Sœur d'Adèle. Épouse le sergent de ville Poisson. Maîtresse d'AuguSte Lantier : ",20
"Augustine. Apprentie blanchisseuse : ","Putois (Mme). Ouvrière blanchisseuse: ",38
"Augustine. Apprentie blanchisseuse : ","Boche. Concierge de l'im-meuble habité par les Cou-peau, rue de la Goutte-d'Ot : ",22
"Augustine. Apprentie blanchisseuse : ","Boche (Mme). Epouse du précédent : ",26
"Augustine. Apprentie blanchisseuse : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",33
"Augustine. Apprentie blanchisseuse : ","Cudorge (Mmes). Marchandes de parapluies: ",2
"Augustine. Apprentie blanchisseuse : ","Lorilleux (Mme). Épouse du précédent. Sœur de Cou-peau et de Mme Lerat : ",19
"Augustine. Apprentie blanchisseuse : ","Madinier. Patron d'un atelier de cartonnages : ",6
"Augustine. Apprentie blanchisseuse : ","Remanjou (Mlle). Voisine des Lorilleux : ",6
"Augustine. Apprentie blanchisseuse : ","Vigouroux (Mme). Épouse du précédent : ",6
"Augustine. Apprentie blanchisseuse : ","Bijard (Mme). Epouse du précédent : ",7
"Augustine. Apprentie blanchisseuse : ","Pied-de-Céleri. Ami de Coupeau : ",2
"Augustine. Apprentie blanchisseuse : ","Goujet, dit Gueule-d'Or. Ouvrier forgeron : ",18
"Augustine. Apprentie blanchisseuse : ","Goujet (Mme). Mère du précédent : ",6
"Augustine. Apprentie blanchisseuse : ","Lorilleux. Beau-frère de Goupeau et de Mme Lerat. Ouvrier chaîniSte en chambre : ",17
"Augustine. Apprentie blanchisseuse : ","Gaudron (Mme). Car-deuse de matelas : ",5
"Augustine. Apprentie blanchisseuse : ","Bijard. Ouvrier serrurier : ",2
"Augustine. Apprentie blanchisseuse : ","Bijard (Eulalie, dite La-lie). Fille aînée des Bijard : ",3
"Augustine. Apprentie blanchisseuse : ","François. Marchand de vin : ",4
"Augustine. Apprentie blanchisseuse : ","Josse (Mlle). Maîtresse de pension : ",2
"Augustine. Apprentie blanchisseuse : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",15
"Augustine. Apprentie blanchisseuse : ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",14
"Augustine. Apprentie blanchisseuse : ","Fauconnier (Mme). Blanchisseuse : ",4
"Augustine. Apprentie blanchisseuse : ","Célestine. Amie de la grande Clémence : ",2
"Augustine. Apprentie blanchisseuse : ","Poisson. Sergent de ville. Épouse la grande Virginie : ",14
"Augustine. Apprentie blanchisseuse : ","Boche (Pauline). Fille des précédents : ",12
"Augustine. Apprentie blanchisseuse : ","Fauconnier (Viâor). Fils de la précédente : ",12
"Augustine. Apprentie blanchisseuse : ","Bru (le père). Ancien ouvrier peintrey : ",4
"Augustine. Apprentie blanchisseuse : ","Colombe (le père). Propriétaire de l'Assommoir : ",1
"Augustine. Apprentie blanchisseuse : ","Charles. Boucher. — : ",2
"Augustine. Apprentie blanchisseuse : ","Coudeloup. Époux de la précédente : ",2
"Augustine. Apprentie blanchisseuse : ","Lehongre. Épicier : ",3
"Augustine. Apprentie blanchisseuse : ","Meyer. Boulangerie viennoise du faubourg Poissonnière : ",2
"Augustine. Apprentie blanchisseuse : ","Vigouroux. Charbonnier : ",3
"Augustine. Apprentie blanchisseuse : ","Mes-Bottes. Camarade de Coupeau : ",1
"Baquet (la mère). Marchande de vin à La Chapelle : ","Bibi-la-Grillade. Ouvrier. Ami de Coupeau : ",4
"Baquet (la mère). Marchande de vin à La Chapelle : ","Colombe (le père). Propriétaire de l'Assommoir : ",4
"Baquet (la mère). Marchande de vin à La Chapelle : ","Coupeau (maman). Mère de Coupeau, de Mme Lerat et de Mme Lorilleux : ",4
"Baquet (la mère). Marchande de vin à La Chapelle : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",6
"Baquet (la mère). Marchande de vin à La Chapelle : ","Lantier (Auguste). Amant de Gervaise Macquart. Père de Claude* Jacques et Étienne Lantier. Ouvrier tanneur à Plassans : ",6
"Baquet (la mère). Marchande de vin à La Chapelle : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",6
"Baquet (la mère). Marchande de vin à La Chapelle : ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","Boche. Concierge de l'im-meuble habité par les Cou-peau, rue de la Goutte-d'Ot : ",4
"Baquet (la mère). Marchande de vin à La Chapelle : ","Boche (Mme). Epouse du précédent : ",4
"Baquet (la mère). Marchande de vin à La Chapelle : ","Poisson. Sergent de ville. Épouse la grande Virginie : ",4
"Baquet (la mère). Marchande de vin à La Chapelle : ","Clémence. Ouvrière re- 'f passeuse : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","François. Marchand de vin : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","Goujet, dit Gueule-d'Or. Ouvrier forgeron : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","Lorilleux. Beau-frère de Goupeau et de Mme Lerat. Ouvrier chaîniSte en chambre : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","Lorilleux (Mme). Épouse du précédent. Sœur de Cou-peau et de Mme Lerat : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","Poisson (Virginie). Ouvrière. Sœur d'Adèle. Épouse le sergent de ville Poisson. Maîtresse d'AuguSte Lantier : ",2
"Baquet (la mère). Marchande de vin à La Chapelle : ","Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ",1
"Baquet (la mère). Marchande de vin à La Chapelle : ","Mes-Bottes. Camarade de Coupeau : ",1
"Baquet (la mère). Marchande de vin à La Chapelle : ","Goujet (Mme). Mère du précédent : ",1
"Baquet (la mère). Marchande de vin à La Chapelle : ","Putois (Mme). Ouvrière blanchisseuse: ",1
"Baudequin. Dessinateur : ","Bénard (les). Voisins des Lorilleux : ",2
"Baudequin. Dessinateur : ","Clémence. Ouvrière re- 'f passeuse : ",2
"Baudequin. Dessinateur : ","Coquet (les). Voisins des Lorilleux : ",2
"Baudequin. Dessinateur : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",2
"Baudequin. Dessinateur : ","Gaudron (Mme). Car-deuse de matelas : ",2
"Baudequin. Dessinateur : ","Linguerlot (les). Voisins des Lorilleux : ",2
"Baudequin. Dessinateur : ","Lorilleux. Beau-frère de Goupeau et de Mme Lerat. Ouvrier chaîniSte en chambre : ",2
"Baudequin. Dessinateur : ","Lorilleux (Mme). Épouse du précédent. Sœur de Cou-peau et de Mme Lerat : ",2
"Baudequin. Dessinateur : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",2
"Baudequin. Dessinateur : ","Madinier. Patron d'un atelier de cartonnages : ",2
"Baudequin. Dessinateur : ","Remanjou (Mlle). Voisine des Lorilleux : ",2
"Bazouge (le père). Croque-mort : ","Boche. Concierge de l'im-meuble habité par les Cou-peau, rue de la Goutte-d'Ot : ",9
"Bazouge (le père). Croque-mort : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",21
"Bazouge (le père). Croque-mort : ","Lantier (Auguste). Amant de Gervaise Macquart. Père de Claude* Jacques et Étienne Lantier. Ouvrier tanneur à Plassans : ",8
"Bazouge (le père). Croque-mort : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",3
"Bazouge (le père). Croque-mort : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",5
"Bazouge (le père). Croque-mort : ","Lorilleux. Beau-frère de Goupeau et de Mme Lerat. Ouvrier chaîniSte en chambre : ",13
"Bazouge (le père). Croque-mort : ","Lorilleux (Mme). Épouse du précédent. Sœur de Cou-peau et de Mme Lerat : ",12
"Bazouge (le père). Croque-mort : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",25
"Bazouge (le père). Croque-mort : ","Mes-Bottes. Camarade de Coupeau : ",7
"Bazouge (le père). Croque-mort : ","Fauconnier (Mme). Blanchisseuse : ",4
"Bazouge (le père). Croque-mort : ","Coupeau (maman). Mère de Coupeau, de Mme Lerat et de Mme Lorilleux : ",8
"Bazouge (le père). Croque-mort : ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",7
"Bazouge (le père). Croque-mort : ","Gaudron (Mme). Car-deuse de matelas : ",4
"Bazouge (le père). Croque-mort : ","Madinier. Patron d'un atelier de cartonnages : ",5
"Bazouge (le père). Croque-mort : ","Bibi-la-Grillade. Ouvrier. Ami de Coupeau : ",3
"Bazouge (le père). Croque-mort : ","Boche (Mme). Epouse du précédent : ",3
"Bazouge (le père). Croque-mort : ","Gaudron. Mari de Mme Gaudron: : ",2
"Bazouge (le père). Croque-mort : ","Goujet, dit Gueule-d'Or. Ouvrier forgeron : ",5
"Bazouge (le père). Croque-mort : ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",9
"Bazouge (le père). Croque-mort : ","Poisson. Sergent de ville. Épouse la grande Virginie : ",6
"Bazouge (le père). Croque-mort : ","Remanjou (Mlle). Voisine des Lorilleux : ",4
"Bazouge (le père). Croque-mort : ","Poisson (Virginie). Ouvrière. Sœur d'Adèle. Épouse le sergent de ville Poisson. Maîtresse d'AuguSte Lantier : ",5
"Bazouge (le père). Croque-mort : ","Bijard. Ouvrier serrurier : ",7
"Bazouge (le père). Croque-mort : ","Bru (le père). Ancien ouvrier peintrey : ",6
"Bazouge (le père). Croque-mort : ","Bijard (Mme). Epouse du précédent : ",2
"Bazouge (le père). Croque-mort : ","Bijard (Eulalie, dite La-lie). Fille aînée des Bijard : ",5
"Bazouge (le père). Croque-mort : ","Goujet (Mme). Mère du précédent : ",2
"Bazouge (le père). Croque-mort : ","Marescot. Propriétaire de la maison de la rue de la Goutte-d'Or où demeurent les Coupeau.i : ",2
"Bazouge (le père). Croque-mort : ","Bijard (Henriette). Seconde fille des Bijard : ",1
"Bazouge (le père). Croque-mort : ","Bijard (Jules). Troisième enfant des Bijard : ",1
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Bibi-la-Grillade. Ouvrier. Ami de Coupeau : ",14
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Colombe (le père). Propriétaire de l'Assommoir : ",13
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",18
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Lantier (Auguste). Amant de Gervaise Macquart. Père de Claude* Jacques et Étienne Lantier. Ouvrier tanneur à Plassans : ",10
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",27
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Mes-Bottes. Camarade de Coupeau : ",14
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Goujet, dit Gueule-d'Or. Ouvrier forgeron : ",16
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",12
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Goujet (Mme). Mère du précédent : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Bijard. Ouvrier serrurier : ",5
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Bijard (Mme). Epouse du précédent : ",3
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Clémence. Ouvrière re- 'f passeuse : ",3
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Boche (Mme). Epouse du précédent : ",4
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Lerat (Mme). Sœur aînée de Mme Lorilleux et de Cou-peau. Ouvrière fleuriste : ",1
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Poisson (Virginie). Ouvrière. Sœur d'Adèle. Épouse le sergent de ville Poisson. Maîtresse d'AuguSte Lantier : ",3
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Bourguignon. Éntrepre-neur de plomberie : ",3
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Lorilleux. Beau-frère de Goupeau et de Mme Lerat. Ouvrier chaîniSte en chambre : ",3
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Louis (la mère). Marchande de vin à la Chapelle : ",3
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","François. Marchand de vin : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Boche. Concierge de l'im-meuble habité par les Cou-peau, rue de la Goutte-d'Ot : ",4
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Eulalie. Maîtresse de Bec-Salé, dit Boit-sans-soif. Marchande de poissons : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Bijard (Eulalie, dite La-lie). Fille aînée des Bijard : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Bijard (Henriette). Seconde fille des Bijard : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Bijard (Jules). Troisième enfant des Bijard : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Lorilleux (Mme). Épouse du précédent. Sœur de Cou-peau et de Mme Lerat : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Nana (Anna Coupeau, dite). Fille de Coupeau et de Gervaise Macquart. Demi-sœur de Claude, Étienne et Jacques Lantier. Fille galante : ",2
"Bec-Salé (dit Boit-sans-soif). Ouvrier forgeron. Amant de la grosse Eulalie : ","Poisson. Sergent de ville. Épouse la grande Virginie : ",2
"Bénard (les). Voisins des Lorilleux : ","Clémence. Ouvrière re- 'f passeuse : ",2
"Bénard (les). Voisins des Lorilleux : ","Coquet (les). Voisins des Lorilleux : ",2
"Bénard (les). Voisins des Lorilleux : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",2
"Bénard (les). Voisins des Lorilleux : ","Gaudron (Mme). Car-deuse de matelas : ",2
"Bénard (les). Voisins des Lorilleux : ","Linguerlot (les). Voisins des Lorilleux : ",2
"Bénard (les). Voisins des Lorilleux : ","Lorilleux. Beau-frère de Goupeau et de Mme Lerat. Ouvrier chaîniSte en chambre : ",2
"Bénard (les). Voisins des Lorilleux : ","Lorilleux (Mme). Épouse du précédent. Sœur de Cou-peau et de Mme Lerat : ",2
"Bénard (les). Voisins des Lorilleux : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",2
"Bénard (les). Voisins des Lorilleux : ","Madinier. Patron d'un atelier de cartonnages : ",2
"Bénard (les). Voisins des Lorilleux : ","Remanjou (Mlle). Voisine des Lorilleux : ",2
"Bibi-la-Grillade. Ouvrier. Ami de Coupeau : ","Colombe (le père). Propriétaire de l'Assommoir : ",19
"Bibi-la-Grillade. Ouvrier. Ami de Coupeau : ","Coupeau (dit Cadet-Cassis). Époux de Gervaise Macquart. Père d'Anna. Frère de Mme Lerat et de Mme Lorilleux. Ouvrier zingueur. — : ",57
