"from","to","weight"
"Blériot (de). Préfet. Réprime l'insurreéfion de la région de Plassans en décembre ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",4
"Blériot (de). Préfet. Réprime l'insurreéfion de la région de Plassans en décembre ","Roudier. Ancien bonnetier, retiré à Plassans: ",2
"Blériot (de). Préfet. Réprime l'insurreéfion de la région de Plassans en décembre ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",3
"Blériot (de). Préfet. Réprime l'insurreéfion de la région de Plassans en décembre ","Brunet (famille). Bourgeois de Plassans : ",2
"Blériot (de). Préfet. Réprime l'insurreéfion de la région de Plassans en décembre ","Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ",2
"Blériot (de). Préfet. Réprime l'insurreéfion de la région de Plassans en décembre ","Massicot (Mme). Épouse du précédent: ",2
"Blériot (de). Préfet. Réprime l'insurreéfion de la région de Plassans en décembre ","Vuillet. Libraire à Plassans : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ",5
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",7
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Roudier. Ancien bonnetier, retiré à Plassans: ",7
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",5
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",4
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Sicardot (commandant). Capitaine retraité à Plassans. Père d'Angèle Sicardot : ",6
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Valqueyras (comte de). Noble du quartier Saint-Marc, à Plassans : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",3
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Rougon (Eugène). Fils de Pierre Rougon et de Félicité Puech. Avocat. Agent secret de Louis - Napoléon Bonaparte: ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Vuillet. Libraire à Plassans : ",6
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :",3
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",3
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Miette (Marie Chante-I greil, dite). Fille de Chante-: greil. Jeune amie de Silvère Mouret: ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Rébufat (JuStin). Fils des précédents : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Rengade. Gendarme à Plassans: ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ",17
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",19
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Roudier. Ancien bonnetier, retiré à Plassans: ",17
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Rougon (Eugène). Fils de Pierre Rougon et de Félicité Puech. Avocat. Agent secret de Louis - Napoléon Bonaparte: ",12
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",12
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Sicardot (commandant). Capitaine retraité à Plassans. Père d'Angèle Sicardot : ",14
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Vuillet. Libraire à Plassans : ",14
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Miette (Marie Chante-I greil, dite). Fille de Chante-: greil. Jeune amie de Silvère Mouret: ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Rébufat (JuStin). Fils des précédents : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Rengade. Gendarme à Plassans: ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",23
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",23
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Oudinot (général). Général français : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Peirotte. Receveur particulier à Plassans : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Cavaignac (Louis-Eugène). Homme politique français : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Valqueyras (comte de). Noble du quartier Saint-Marc, à Plassans : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Garçonnet. Maire de Pl sans en ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Saccard (Angèle). Fille du commandant Sicardot. Première femme d'Aristide Rougon, dit Saccard. Mère de Maxime et Clotilde : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Macquart. Contrebandier et braconnier. Amant d'Adélaïde Fouque. Père d'Antoine et d'Ursule Macquart: ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Mourgue. Paysan de Pou-jols : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Rougon (Pascal). Second fils de Pierre Rougon et de Félicité Puech. Médecin à Plassans : ",1
"Brunet (famille). Bourgeois de Plassans : ","Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ",2
"Brunet (famille). Bourgeois de Plassans : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",2
"Brunet (famille). Bourgeois de Plassans : ","Massicot (Mme). Épouse du précédent: ",2
"Brunet (famille). Bourgeois de Plassans : ","Masson (colonel). Officier chargé de réprimer la résistance républicaine au coup d'État: ",2
"Brunet (famille). Bourgeois de Plassans : ","Roudier. Ancien bonnetier, retiré à Plassans: ",1
"Brunet (famille). Bourgeois de Plassans : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",2
"Brunet (famille). Bourgeois de Plassans : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",2
"Brunet (famille). Bourgeois de Plassans : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",2
"Brunet (famille). Bourgeois de Plassans : ","Vuillet. Libraire à Plassans : ",2
"Brunet (famille). Bourgeois de Plassans : ","Garçonnet. Maire de Pl sans en ",1
"Burgat. Forgeron à Al-boise: ","Miette (Marie Chante-I greil, dite). Fille de Chante-: greil. Jeune amie de Silvère Mouret: ",2
"Burgat. Forgeron à Al-boise: ","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",2
"Burgat. Forgeron à Al-boise: ","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",45
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Massicot (Mme). Épouse du précédent: ",2
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Masson (colonel). Officier chargé de réprimer la résistance républicaine au coup d'État: ",3
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Roudier. Ancien bonnetier, retiré à Plassans: ",38
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",47
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",44
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",26
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Vuillet. Libraire à Plassans : ",28
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Sicardot (commandant). Capitaine retraité à Plassans. Père d'Angèle Sicardot : ",23
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Valqueyras (comte de). Noble du quartier Saint-Marc, à Plassans : ",9
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Rougon (Eugène). Fils de Pierre Rougon et de Félicité Puech. Avocat. Agent secret de Louis - Napoléon Bonaparte: ",23
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :",8
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",4
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","*Oudinot (général). Général français : ",2
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Peirotte. Receveur particulier à Plassans : ",7
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","*Cavaignac (Louis-Eugène). Homme politique français : ",2
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ",4
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Garçonnet. Maire de Pl sans en ",9
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Saccard (Angèle). Fille du commandant Sicardot. Première femme d'Aristide Rougon, dit Saccard. Mère de Maxime et Clotilde : ",4
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Rougon (Pascal). Second fils de Pierre Rougon et de Félicité Puech. Médecin à Plassans : ",6
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",5
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Macquart. Contrebandier et braconnier. Amant d'Adélaïde Fouque. Père d'Antoine et d'Ursule Macquart: ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Lacamp. Marchand d'huile à Plassans : ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Puech. De la maison Puech et Lacamp. Marchand d'huile à Plassans. Père de Félicité Puech. —:",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Grandjean (Hélène). Deuxième enfant du chapelier Mouret et d'Ursule Mac-quart. Veuve de Charles Grandjean. Maîtresse du Docteur Deberle, puis épouse de Rambaud. Mère de Jeanne Grandjean : ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Mouret. Ouvrier chapelier. Époux d'Ursule Mac-quart : ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Mouret (François). Fils d'Ursule Macquart et de Mouret. Époux de Marthe Rougon. Père d'O&ave, Serge et Désirée Mouret. Négociant en vins, huiles et amandes : ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Mouret (Ursule). Fille d'Adélaïde Fouque et de Macquart. Épouse de Mouret. Mère de François, Hélène et Silvère Mouret : ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","*Lucullus. Riche Romain : ",1
"Carnavant (marquis de). Noble du quartier Saint-Marc, à Plassans : ","Rengade. Gendarme à Plassans: ",1
"Cassoute. Terrassier de Plassans. — : ","Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :",1
"Cassoute. Terrassier de Plassans. — : ","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",2
"Cassoute. Terrassier de Plassans. — : ","Miette (Marie Chante-I greil, dite). Fille de Chante-: greil. Jeune amie de Silvère Mouret: ",2
"Cassoute. Terrassier de Plassans. — : ","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",2
"Cassoute. Terrassier de Plassans. — : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",4
"Cassoute. Terrassier de Plassans. — : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",3
"Cassoute. Terrassier de Plassans. — : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",2
"Cassoute. Terrassier de Plassans. — : ","Roudier. Ancien bonnetier, retiré à Plassans: ",2
"Cassoute. Terrassier de Plassans. — : ","Sicardot (commandant). Capitaine retraité à Plassans. Père d'Angèle Sicardot : ",1
"Catherine. Bonne de Granoux. — : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",2
"Catherine. Bonne de Granoux. — : ","Miette (Marie Chante-I greil, dite). Fille de Chante-: greil. Jeune amie de Silvère Mouret: ",1
"Catherine. Bonne de Granoux. — : ","Roudier. Ancien bonnetier, retiré à Plassans: ",2
"Catherine. Bonne de Granoux. — : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",2
"Catherine. Bonne de Granoux. — : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",2
"*Cavaignac (Louis-Eugène). Homme politique français : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",2
"*Cavaignac (Louis-Eugène). Homme politique français : ","*Oudinot (général). Général français : ",1
"*Cavaignac (Louis-Eugène). Homme politique français : ","Roudier. Ancien bonnetier, retiré à Plassans: ",2
"*Cavaignac (Louis-Eugène). Homme politique français : ","Rougon (Eugène). Fils de Pierre Rougon et de Félicité Puech. Avocat. Agent secret de Louis - Napoléon Bonaparte: ",1
"*Cavaignac (Louis-Eugène). Homme politique français : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",2
"*Cavaignac (Louis-Eugène). Homme politique français : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",2
"*Cavaignac (Louis-Eugène). Homme politique français : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",1
"*Cavaignac (Louis-Eugène). Homme politique français : ","Sicardot (commandant). Capitaine retraité à Plassans. Père d'Angèle Sicardot : ",2
"*Cavaignac (Louis-Eugène). Homme politique français : ","Vuillet. Libraire à Plassans : ",2
"*César. Consul romain: ","Garçonnet. Maire de Pl sans en ",2
"*César. Consul romain: ","Roudier. Ancien bonnetier, retiré à Plassans: ",2
"*César. Consul romain: ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",2
"*César. Consul romain: ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",2
"*César. Consul romain: ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",2
"*César. Consul romain: ","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",1
"*César. Consul romain: ","Rengade. Gendarme à Plassans: ",1
"*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",6
"*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",2
"*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ","Roudier. Ancien bonnetier, retiré à Plassans: ",2
"*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ","Rougon (Eugène). Fils de Pierre Rougon et de Félicité Puech. Avocat. Agent secret de Louis - Napoléon Bonaparte: ",1
"*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",4
"*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ","Valqueyras (comte de). Noble du quartier Saint-Marc, à Plassans : ",4
"*Chambord (comte de). Prétendant au trône de France. Appelé Henri V par les monarchistes : ","Vuillet. Libraire à Plassans : ",2
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Miette (Marie Chante-I greil, dite). Fille de Chante-: greil. Jeune amie de Silvère Mouret: ",12
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",10
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Rébufat. Méger du Jas Meiffren. Mari d'Eulalie Chantegreil : ",6
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :",7
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Rébufat (Eulalie). Sœur du braconnier Chantegreil. Femme du précédent. Mère de Justin Rébufat  : ",3
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Rébufat (JuStin). Fils des précédents : ",3
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Vian. Charron à Plassans : ",2
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Mourgue. Paysan de Pou-jols : ",2
"Chantegreil. Père de Marie Chantegreil, dite Miette. Braconnier de Cha-vanoz, emprisonné au bagne de Toulon : ","Rengade. Gendarme à Plassans: ",2
"Dubruel. Charcutier à Plassans : ","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",4
"Dubruel. Charcutier à Plassans : ","Liévin. Bourgeois de Plassans : ",2
"Dubruel. Charcutier à Plassans : ","Massicot. Bourgeois de Plassans : ",2
"Dubruel. Charcutier à Plassans : ","Roudier. Ancien bonnetier, retiré à Plassans: ",2
"Dubruel. Charcutier à Plassans : ","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",3
"Dubruel. Charcutier à Plassans : ","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",4
"Dubruel. Charcutier à Plassans : ","Vuillet. Libraire à Plassans : ",1
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Granoux (Isidore). Ancien marchand d'amandes. Rentier de Plassans: ",12
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",46
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Roudier. Ancien bonnetier, retiré à Plassans: ",10
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Rougon (Félicité). Fille du marchand d'huile Puech. Épouse de Pierre Rougon. Mère d'Eugène, Pascal, Aristide, Sidonie et Marthe Rougon. .-— : ",34
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Rougon (Pierre). Fils d'Adélaïde Fouque et de Rougon. Époux de Félicité Puech. Père d'Eugène, Pascal, Aristide, Sidonie et Marthe R o u g o n. Marchand d'huile à Plassans : ",55
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Vuillet. Libraire à Plassans : ",6
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Miette (Marie Chante-I greil, dite). Fille de Chante-: greil. Jeune amie de Silvère Mouret: ",37
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Mouret (Silvère). Fils d'Ursule Macquart et du chapelier Mouret : ",60
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Rébufat (JuStin). Fils des précédents : ",16
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Rengade. Gendarme à Plassans: ",9
"Fouque (Adélaïde), dite Tante Dide. Aïeule des Rougon-Macquart. Épouse du jardinier Rougon, puis maîtresse du contrebandier Mac-quart :","Sicardot (commandant). Capitaine retraité à Plassans. Père d'Angèle Sicardot : ",6
