"from","to","weight"
"Bessière. Chef de gare de Barentin : ","Dabadie. Chef de gare au Havre : ",4
"Bessière. Chef de gare de Barentin : ","Lebleu (Mme). Femme du précédent : ",2
"Bessière. Chef de gare de Barentin : ","Pecqueux. Chauffeur de la Compagnie de l'OueSt. Compagnon de Jacques Lantier : ",7
"Bessière. Chef de gare de Barentin : ","Sauvagnat (Philomène). Sœur du précédent : ",2
"Bessière. Chef de gare de Barentin : ","Vandorpe. Chef de gare au chemin de fer du Havre, à Paris : ",5
"Bessière. Chef de gare de Barentin : ","Dauvergne (Henri). Fils de Dauvergne. Conduâeur-chef à la Compagnie de l'OueSt : ",7
"Bessière. Chef de gare de Barentin : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",4
"Bessière. Chef de gare de Barentin : ","Lachesnaye (de). Conseiller à la Cour de Rouen : ",4
"Bessière. Chef de gare de Barentin : ","Lachesnaye (Mme de). Fille du président Grand-morin. Épouse du précédent : ",3
"Bessière. Chef de gare de Barentin : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",1
"Bessière. Chef de gare de Barentin : ","Cabuche. Carrier à Bécourt : ",4
"Bessière. Chef de gare de Barentin : ","Camy-Lamotte. Secrétaire général du ministère de la Justice : ",2
"Bessière. Chef de gare de Barentin : ","Moulin. Sous-chef de gare au Havre : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Cabuche. Carrier à Bécourt : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Camy-Lamotte. Secrétaire général du ministère de la Justice : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Dabadie. Chef de gare au Havre : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Grandmorin (président). Premier président (en retraite) de la Cour de Rouen. Parrain et tuteur de Séverine Aubry. Tué par Roubaud : ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Lantier (Jacques). Second fils de Gervaise  cquart et d'AuguSte Lantier. Mécanicien à la Compagnie de l'OueSt. Amant, puis meurtrier de Séverine Aubry : ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Moulin. Sous-chef de gare au Havre : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Roubaud. Mari de Séverine Aubry. Sous-chef de gare au Havre. Meurtrier du président Grandmorin : ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Roubaud ( Séverine). Fille d'Aubry. Épouse de Roubaud. Maîtresse de Jacques Lantier : ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Caughe. Commissaire de surveillance administrative à la gare du Havre : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Lebleu (Mme). Femme du précédent : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Pecqueux. Chauffeur de la Compagnie de l'OueSt. Compagnon de Jacques Lantier : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Sauvagnat (Philomène). Sœur du précédent : ",1
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",21
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Grandmorin (président). Premier président (en retraite) de la Cour de Rouen. Parrain et tuteur de Séverine Aubry. Tué par Roubaud : ",34
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Lachesnaye (de). Conseiller à la Cour de Rouen : ",24
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Lachesnaye (Mme de). Fille du président Grand-morin. Épouse du précédent : ",23
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Roubaud. Mari de Séverine Aubry. Sous-chef de gare au Havre. Meurtrier du président Grandmorin : ",27
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Roubaud ( Séverine). Fille d'Aubry. Épouse de Roubaud. Maîtresse de Jacques Lantier : ",25
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Flore. Fille aînée de Pha-sie Misard. Garde-barrière à la Croix-de-Maufras : ",5
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Lantier (Jacques). Second fils de Gervaise  cquart et d'AuguSte Lantier. Mécanicien à la Compagnie de l'OueSt. Amant, puis meurtrier de Séverine Aubry : ",14
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Louisette. Fille cadette de Phasie Misard. Femme de chambre de Mme Bonnehon : ",12
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Misard. Stationnaire de la Compagnie de POueSt, à la Croix-de-Maufras : ",10
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Caughe. Commissaire de surveillance administrative à la gare du Havre : ",5
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Dabadie. Chef de gare au Havre : ",4
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Lebleu (Mme). Femme du précédent : ",3
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Pecqueux. Chauffeur de la Compagnie de l'OueSt. Compagnon de Jacques Lantier : ",6
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Sauvagnat (Philomène). Sœur du précédent : ",4
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Vandorpe. Chef de gare au chemin de fer du Havre, à Paris : ",7
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Dauvergne (Henri). Fils de Dauvergne. Conduâeur-chef à la Compagnie de l'OueSt : ",5
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Cabuche. Carrier à Bécourt : ",18
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Pecqueux (Viétoire), dite la mère Vi&oire. Femme du précédent. Ancienne nourrice de Séverine Aubry. Gardienne des cabinets de luxe à la gare Saint-Lazare : ",3
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Louis. Cousin de Cabuche. Carrier à Bécourt : ",3
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Phasie (tante). Femme de Misard. Mère de Flore et de Louisette : ",8
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Chaumette (père). Conseiller à la Cour de Rouen : ",6
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ",4
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Desbazeilles. Conseiller à la Cour de Rouen. Ami de Mme Bonnehon. Préside la Cour d'assises lors du procès Roubaud. — : ",6
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Leboucq. Conseiller à la Cour de Rouen : ",6
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Leboucq (Mme). Femme du précédent : ",6
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Camy-Lamotte. Secrétaire général du ministère de la Justice : ",1
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Moulin. Sous-chef de gare au Havre : ",1
"Bonnehon (Mme). Veuve du manufacturier Bonnehon, Sœur du président Grandmo-rin. Châtelaine de Doin ville : ","Leboucq (fils). Fils des précédents : ",2
"Cabuche. Carrier à Bécourt : ","Camy-Lamotte. Secrétaire général du ministère de la Justice : ",11
"Cabuche. Carrier à Bécourt : ","Dabadie. Chef de gare au Havre : ",4
"Cabuche. Carrier à Bécourt : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",41
"Cabuche. Carrier à Bécourt : ","Grandmorin (président). Premier président (en retraite) de la Cour de Rouen. Parrain et tuteur de Séverine Aubry. Tué par Roubaud : ",51
"Cabuche. Carrier à Bécourt : ","Lantier (Jacques). Second fils de Gervaise  cquart et d'AuguSte Lantier. Mécanicien à la Compagnie de l'OueSt. Amant, puis meurtrier de Séverine Aubry : ",79
"Cabuche. Carrier à Bécourt : ","Moulin. Sous-chef de gare au Havre : ",4
"Cabuche. Carrier à Bécourt : ","Roubaud. Mari de Séverine Aubry. Sous-chef de gare au Havre. Meurtrier du président Grandmorin : ",52
"Cabuche. Carrier à Bécourt : ","Roubaud ( Séverine). Fille d'Aubry. Épouse de Roubaud. Maîtresse de Jacques Lantier : ",79
"Cabuche. Carrier à Bécourt : ","Caughe. Commissaire de surveillance administrative à la gare du Havre : ",4
"Cabuche. Carrier à Bécourt : ","Dauvergne (Henri). Fils de Dauvergne. Conduâeur-chef à la Compagnie de l'OueSt : ",27
"Cabuche. Carrier à Bécourt : ","Lachesnaye (de). Conseiller à la Cour de Rouen : ",15
"Cabuche. Carrier à Bécourt : ","Vandorpe. Chef de gare au chemin de fer du Havre, à Paris : ",4
"Cabuche. Carrier à Bécourt : ","Flore. Fille aînée de Pha-sie Misard. Garde-barrière à la Croix-de-Maufras : ",37
"Cabuche. Carrier à Bécourt : ","Louis. Cousin de Cabuche. Carrier à Bécourt : ",4
"Cabuche. Carrier à Bécourt : ","Louisette. Fille cadette de Phasie Misard. Femme de chambre de Mme Bonnehon : ",25
"Cabuche. Carrier à Bécourt : ","Phasie (tante). Femme de Misard. Mère de Flore et de Louisette : ",27
"Cabuche. Carrier à Bécourt : ","Lachesnaye (Mme de). Fille du président Grand-morin. Épouse du précédent : ",14
"Cabuche. Carrier à Bécourt : ","Misard. Stationnaire de la Compagnie de POueSt, à la Croix-de-Maufras : ",47
"Cabuche. Carrier à Bécourt : ","Chaumette (père). Conseiller à la Cour de Rouen : ",4
"Cabuche. Carrier à Bécourt : ","Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ",2
"Cabuche. Carrier à Bécourt : ","Desbazeilles. Conseiller à la Cour de Rouen. Ami de Mme Bonnehon. Préside la Cour d'assises lors du procès Roubaud. — : ",4
"Cabuche. Carrier à Bécourt : ","Leboucq. Conseiller à la Cour de Rouen : ",4
"Cabuche. Carrier à Bécourt : ","Leboucq (Mme). Femme du précédent : ",4
"Cabuche. Carrier à Bécourt : ","Leboucq (fils). Fils des précédents : ",2
"Cabuche. Carrier à Bécourt : ","Mélanie. Domestique de Denizet : ",2
"Cabuche. Carrier à Bécourt : ","Ozil. Aiguilleur à l'embranchement de Dieppe, sur la ligne de Paris au Havre : ",8
"Cabuche. Carrier à Bécourt : ","Pecqueux. Chauffeur de la Compagnie de l'OueSt. Compagnon de Jacques Lantier : ",27
"Cabuche. Carrier à Bécourt : ","Dauvergne. Chef adjoint des grandes lignes à la gare Saint-Lazare : ",2
"Cabuche. Carrier à Bécourt : ","Dauvergne (Sophie). Fille aînée de Dauvergne : ",5
"Cabuche. Carrier à Bécourt : ","Dauvergne (Claire). Fille cadette de Dauvergne : ",5
"Cabuche. Carrier à Bécourt : ","Ducloux (la). Vieille femme des environs de la Croix-de-Maufras. Compagne de Misard après la mort de Phasie : ",4
"Cabuche. Carrier à Bécourt : ","Sauvagnat (Philomène). Sœur du précédent : ",8
"Cabuche. Carrier à Bécourt : ","Guichon (Mlle). Buraliste à la gare du Havre. Passe pour être la maîtresse de M. Dabadie : ",2
"Cabuche. Carrier à Bécourt : ","Lebleu (Mme). Femme du précédent : ",2
"Cabuche. Carrier à Bécourt : ","Moulin (Mme). Épouse du précédent : ",2
"Cabuche. Carrier à Bécourt : ","Sauvagnat. Chef de dépôt à la gare du Havre : ",5
"Cabuche. Carrier à Bécourt : ","Pecqueux (Viétoire), dite la mère Vi&oire. Femme du précédent. Ancienne nourrice de Séverine Aubry. Gardienne des cabinets de luxe à la gare Saint-Lazare : ",4
"Cabuche. Carrier à Bécourt : ","Colin (Me). Notaire au l Havre : ",2
"Cabuche. Carrier à Bécourt : ","Macquart (Gervaise). Fille d'Antoine Macquart et de Joséphine Gavaudan. Maîtresse d'AuguSte Lantier. Épouse de Coupeau. Mère de Claude, Jacques, Étienne Lantier et d'Anna Coupeau : ",1
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Dabadie. Chef de gare au Havre : ",4
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",21
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Grandmorin (président). Premier président (en retraite) de la Cour de Rouen. Parrain et tuteur de Séverine Aubry. Tué par Roubaud : ",23
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Lantier (Jacques). Second fils de Gervaise  cquart et d'AuguSte Lantier. Mécanicien à la Compagnie de l'OueSt. Amant, puis meurtrier de Séverine Aubry : ",17
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Moulin. Sous-chef de gare au Havre : ",2
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Roubaud. Mari de Séverine Aubry. Sous-chef de gare au Havre. Meurtrier du président Grandmorin : ",24
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Roubaud ( Séverine). Fille d'Aubry. Épouse de Roubaud. Maîtresse de Jacques Lantier : ",26
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Dauvergne (Henri). Fils de Dauvergne. Conduâeur-chef à la Compagnie de l'OueSt : ",1
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Lachesnaye (de). Conseiller à la Cour de Rouen : ",1
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Lachesnaye (Mme de). Fille du président Grand-morin. Épouse du précédent : ",1
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Misard. Stationnaire de la Compagnie de POueSt, à la Croix-de-Maufras : ",2
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Vandorpe. Chef de gare au chemin de fer du Havre, à Paris : ",1
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Louisette. Fille cadette de Phasie Misard. Femme de chambre de Mme Bonnehon : ",4
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Mélanie. Domestique de Denizet : ",2
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Lebleu (Mme). Femme du précédent : ",2
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Pecqueux. Chauffeur de la Compagnie de l'OueSt. Compagnon de Jacques Lantier : ",3
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Sauvagnat (Philomène). Sœur du précédent : ",2
"Camy-Lamotte. Secrétaire général du ministère de la Justice : ","Pecqueux (Viétoire), dite la mère Vi&oire. Femme du précédent. Ancienne nourrice de Séverine Aubry. Gardienne des cabinets de luxe à la gare Saint-Lazare : ",2
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Dabadie. Chef de gare au Havre : ",13
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Grandmorin (président). Premier président (en retraite) de la Cour de Rouen. Parrain et tuteur de Séverine Aubry. Tué par Roubaud : ",12
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Lebleu (Mme). Femme du précédent : ",11
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Pecqueux. Chauffeur de la Compagnie de l'OueSt. Compagnon de Jacques Lantier : ",10
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Roubaud. Mari de Séverine Aubry. Sous-chef de gare au Havre. Meurtrier du président Grandmorin : ",20
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Roubaud ( Séverine). Fille d'Aubry. Épouse de Roubaud. Maîtresse de Jacques Lantier : ",20
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Sauvagnat (Philomène). Sœur du précédent : ",13
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Vandorpe. Chef de gare au chemin de fer du Havre, à Paris : ",4
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Dauvergne (Henri). Fils de Dauvergne. Conduâeur-chef à la Compagnie de l'OueSt : ",2
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Lachesnaye (de). Conseiller à la Cour de Rouen : ",1
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Lantier (Jacques). Second fils de Gervaise  cquart et d'AuguSte Lantier. Mécanicien à la Compagnie de l'OueSt. Amant, puis meurtrier de Séverine Aubry : ",9
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",3
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Guichon (Mlle). Buraliste à la gare du Havre. Passe pour être la maîtresse de M. Dabadie : ",2
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Moulin. Sous-chef de gare au Havre : ",2
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Moulin (Mme). Épouse du précédent : ",2
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Sauvagnat. Chef de dépôt à la gare du Havre : ",1
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Pecqueux (Viétoire), dite la mère Vi&oire. Femme du précédent. Ancienne nourrice de Séverine Aubry. Gardienne des cabinets de luxe à la gare Saint-Lazare : ",1
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Dabadie (la fille de) : ",1
"Caughe. Commissaire de surveillance administrative à la gare du Havre : ","Lebleu. Caissier à la gare du Havre : ",1
"Chaumette (père). Conseiller à la Cour de Rouen : ","Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ",4
"Chaumette (père). Conseiller à la Cour de Rouen : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",5
"Chaumette (père). Conseiller à la Cour de Rouen : ","Desbazeilles. Conseiller à la Cour de Rouen. Ami de Mme Bonnehon. Préside la Cour d'assises lors du procès Roubaud. — : ",6
"Chaumette (père). Conseiller à la Cour de Rouen : ","Grandmorin (président). Premier président (en retraite) de la Cour de Rouen. Parrain et tuteur de Séverine Aubry. Tué par Roubaud : ",5
"Chaumette (père). Conseiller à la Cour de Rouen : ","Lachesnaye (de). Conseiller à la Cour de Rouen : ",6
"Chaumette (père). Conseiller à la Cour de Rouen : ","Lachesnaye (Mme de). Fille du président Grand-morin. Épouse du précédent : ",6
"Chaumette (père). Conseiller à la Cour de Rouen : ","Leboucq. Conseiller à la Cour de Rouen : ",6
"Chaumette (père). Conseiller à la Cour de Rouen : ","Leboucq (Mme). Femme du précédent : ",6
"Chaumette (père). Conseiller à la Cour de Rouen : ","Roubaud. Mari de Séverine Aubry. Sous-chef de gare au Havre. Meurtrier du président Grandmorin : ",6
"Chaumette (père). Conseiller à la Cour de Rouen : ","Roubaud ( Séverine). Fille d'Aubry. Épouse de Roubaud. Maîtresse de Jacques Lantier : ",5
"Chaumette (père). Conseiller à la Cour de Rouen : ","Dauvergne (Henri). Fils de Dauvergne. Conduâeur-chef à la Compagnie de l'OueSt : ",1
"Chaumette (père). Conseiller à la Cour de Rouen : ","Leboucq (fils). Fils des précédents : ",2
"Chaumette (père). Conseiller à la Cour de Rouen : ","Louisette. Fille cadette de Phasie Misard. Femme de chambre de Mme Bonnehon : ",2
"Chaumette (père). Conseiller à la Cour de Rouen : ","Misard. Stationnaire de la Compagnie de POueSt, à la Croix-de-Maufras : ",2
"Chaumette (père). Conseiller à la Cour de Rouen : ","Vandorpe. Chef de gare au chemin de fer du Havre, à Paris : ",1
"Chaumette (père). Conseiller à la Cour de Rouen : ","Lantier (Jacques). Second fils de Gervaise  cquart et d'AuguSte Lantier. Mécanicien à la Compagnie de l'OueSt. Amant, puis meurtrier de Séverine Aubry : ",3
"Chaumette (père). Conseiller à la Cour de Rouen : ","Pecqueux. Chauffeur de la Compagnie de l'OueSt. Compagnon de Jacques Lantier : ",1
"Chaumette (père). Conseiller à la Cour de Rouen : ","Sauvagnat (Philomène). Sœur du précédent : ",1
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Desbazeilles. Conseiller à la Cour de Rouen. Ami de Mme Bonnehon. Préside la Cour d'assises lors du procès Roubaud. — : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Grandmorin (président). Premier président (en retraite) de la Cour de Rouen. Parrain et tuteur de Séverine Aubry. Tué par Roubaud : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Lachesnaye (de). Conseiller à la Cour de Rouen : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Lachesnaye (Mme de). Fille du président Grand-morin. Épouse du précédent : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Leboucq. Conseiller à la Cour de Rouen : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Leboucq (Mme). Femme du précédent : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Roubaud. Mari de Séverine Aubry. Sous-chef de gare au Havre. Meurtrier du président Grandmorin : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Roubaud ( Séverine). Fille d'Aubry. Épouse de Roubaud. Maîtresse de Jacques Lantier : ",4
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Dauvergne (Henri). Fils de Dauvergne. Conduâeur-chef à la Compagnie de l'OueSt : ",1
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Leboucq (fils). Fils des précédents : ",2
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Louisette. Fille cadette de Phasie Misard. Femme de chambre de Mme Bonnehon : ",2
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Misard. Stationnaire de la Compagnie de POueSt, à la Croix-de-Maufras : ",1
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Vandorpe. Chef de gare au chemin de fer du Havre, à Paris : ",1
"Chaumette. Fils du précédent. Substitut à Rouen. Protégé de Mme Botinehon, puis de Mme Leboucq : ","Lantier (Jacques). Second fils de Gervaise  cquart et d'AuguSte Lantier. Mécanicien à la Compagnie de l'OueSt. Amant, puis meurtrier de Séverine Aubry : ",1
"Colin (Me). Notaire au l Havre : ","Denizet. Juge d'inStruc-tion à Rouen. Instruit l'affaire du meurtre du président Grandmorin : ",2
