"from","to","weight"
"*Bazaine (maréchal). Maréchal de France : ","*Wimpffen (général de). Commandant en chef à Sedan, en remplacement du général Mac-Mahon : ",2
"*Bazaine (maréchal). Maréchal de France : ","Dalichamp (doéleur). Médecin à Raucourt : ",8
"*Bazaine (maréchal). Maréchal de France : ","Levasseur. Grand-père de Maurice Levasseur : ",1
"*Bazaine (maréchal). Maréchal de France : ","Levasseur. Père d'Henriette et de Maurice Levasseur. Percepteur au Chesne-Populeux : ",2
"*Bazaine (maréchal). Maréchal de France : ","Levasseur (Mme). Mère d'Henriette et de Maurice Levasseur : ",2
"*Bazaine (maréchal). Maréchal de France : ","*Favre (Jules). Homme politique français : ",2
"*Bazaine (maréchal). Maréchal de France : ","Morange (Silyine). Servante de ferme chez le père Fouchard, à Remilly. Mère de Chariot : ",1
"*Bazaine (maréchal). Maréchal de France : ","Vineuil (colonel de). Commandant le ",2
"*Bazaine (maréchal). Maréchal de France : ","*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ",1
"*Bazaine (maréchal). Maréchal de France : ","*Gambetta (Léon). Homme politique français : ",2
"*Bazaine (maréchal). Maréchal de France : ","Cabasse. Franc-tireur : ",1
"*Bazaine (maréchal). Maréchal de France : ","Ducat. Franc-tireur : ",1
"*Bazaine (maréchal). Maréchal de France : ","Sambuc (Guillaume). Franc-tireur : ",1
"*Bazaine (maréchal). Maréchal de France : ","Delaherche (Mme). Mère de Jules Delaherche : ",2
"*Bazaine (maréchal). Maréchal de France : ","Delaherche (Gilberte). Fille du commandant de Vi-neuil. Veuve de Maginot. Épouse de Jules Delaherche : ",2
"*Bazaine (maréchal). Maréchal de France : ","Gutmann. Soldat bavarois : ",1
"*Bazaine (maréchal). Maréchal de France : ","Gunther (Otto). Capitaine dans la garde prussienne. Cousin germain de Weiss : ",1
"Beaudoin. Capitaine au ","Chouteau. Soldat au ",32
"Beaudoin. Capitaine au ","*Douay (Félix). Frère du précédent. Général, commandant du ",24
"Beaudoin. Capitaine au ","Fouchard (Honoré). Fils du précédent. Amoureux de SÜvine Morange. Maréchal des logis dans l'artillerie. — : ",13
"Beaudoin. Capitaine au ","Lapoulle. Soldat au ",35
"Beaudoin. Capitaine au ","Levasseur (Maurice).Frère d'Henriette Levasseur. Soldat au ",68
"Beaudoin. Capitaine au ","Loubet. Soldat au ",34
"Beaudoin. Capitaine au ","Louis. Servant d'artillerie : ",5
"Beaudoin. Capitaine au ","Macquart (Jean). Fils d'Antoine Macquart et de Joséphine Gavaudan. Menuisier à Plassans : ",74
"Beaudoin. Capitaine au ","Pache. Soldat au ",31
"Beaudoin. Capitaine au ","Rochas. Lieutenant au ",43
"Beaudoin. Capitaine au ","Vineuil (colonel de). Commandant le ",45
"Beaudoin. Capitaine au ","Steinberg (Goliath). Garçon de ferme chez le père Fouchard, à Remilly. Père de Chariot. Espion prussien : ",4
"Beaudoin. Capitaine au ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",16
"Beaudoin. Capitaine au ","Bouroche.i Médecin-major au ",19
"Beaudoin. Capitaine au ","Fouchard. Père d'Ho-noré. Oncle d'Henriette et Maurice Levasseur. Paysan et boucher à Remilly : ",10
"Beaudoin. Capitaine au ","*Margueritte (Jean). Général, commandant d'une division de cavalerie, à Sedan, en ",2
"Beaudoin. Capitaine au ","Sambuc (Prosper). Frère du précédent. Chasseur d'Afrique : ",6
"Beaudoin. Capitaine au ","Bourgain-Desfeuilles (général). Commandant d'une brigade d'infanterie du ",17
"Beaudoin. Capitaine au ","Delaherche (Jules). Fabricant de drap à Sedan. Époux de Gilberte de Vi-neuil : ",40
"Beaudoin. Capitaine au ","Delaherche (Gilberte). Fille du commandant de Vi-neuil. Veuve de Maginot. Épouse de Jules Delaherche : ",34
"Beaudoin. Capitaine au ","*Douay (Abel). Général français, tué à Wissembourg, le ",1
"Beaudoin. Capitaine au ","Levasseur. Père d'Henriette et de Maurice Levasseur. Percepteur au Chesne-Populeux : ",3
"Beaudoin. Capitaine au ","Levasseur (Mme). Mère d'Henriette et de Maurice Levasseur : ",2
"Beaudoin. Capitaine au ","Maginot. Inspe&eur des forêts à Mézières. Premier mari de Gilberte de Vineuil, — : ",4
"Beaudoin. Capitaine au ","Weiss. Époux d'Henriette Levasseur. Contremaître chez Jules Delaherche : ",23
"Beaudoin. Capitaine au ","Weiss (Henriette). Fille de Levasseur. Sœur de Maurice Levasseur. Épouse de Weiss : ",25
"Beaudoin. Capitaine au ","*Failly (général de). Commandant du ",4
"Beaudoin. Capitaine au ","*Mac-Mahon (général | ► de). Commandant en chef f ] de l'armée de Châlons : ",12
"Beaudoin. Capitaine au ","Gaude. Clairon dans la compagnie Beaudoin : ",6
"Beaudoin. Capitaine au ","Sapin. Sergent au ",12
"Beaudoin. Capitaine au ","*Bordas (général). Commandant d'une brigade du ",2
"Beaudoin. Capitaine au ","*Dumont (général). Com-î mandant de la ",5
"Beaudoin. Capitaine au ","Ladicourt (baronne de). Habitante de Vouziers. Amie du capitaine Beaudoin : ",2
"Beaudoin. Capitaine au ","Desroches (Me). Notaire au Chesne-Populeux : ",1
"Beaudoin. Capitaine au ","Cabasse. Franc-tireur : ",4
"Beaudoin. Capitaine au ","Ducat. Franc-tireur : ",4
"Beaudoin. Capitaine au ","Sambuc (Guillaume). Franc-tireur : ",4
"Beaudoin. Capitaine au ","Fouan (Françoise), dite Françoise Mouche. Fille de Michel Fouan, dit Mouche. Soeur de Lise. Épouse Jean Macquart : ",1
"Beaudoin. Capitaine au ","Morange (Silyine). Servante de ferme chez le père Fouchard, à Remilly. Mère de Chariot : ",4
"Beaudoin. Capitaine au ","Delaherche (Mme). Mère de Jules Delaherche : ",28
"Beaudoin. Capitaine au ","Gunther (Otto). Capitaine dans la garde prussienne. Cousin germain de Weiss : ",1
"Beaudoin. Capitaine au ","*Frédéric - Charles de Saxe (prince). Neveu du roi de Prusse Guillaume Ier. Commandant de la IIe armée allemande : ",1
"Beaudoin. Capitaine au ","*Bismarck (Otto de). Homme d'État prussien ",2
"Beaudoin. Capitaine au ","*Ducrot (général). Com-J mandant du Ier corps d'ar-. mée : ",7
"Beaudoin. Capitaine au ","*Wimpffen (général de). Commandant en chef à Sedan, en remplacement du général Mac-Mahon : ",6
"Beaudoin. Capitaine au ","Rose. Fille du concierge de la sous-préfe&ure, à Sedan : ",5
"Beaudoin. Capitaine au ","Vineuil ( commandant de). Père de Gilberte Delaherche. Direfteur des douanes à Char-leville : ",2
"Beaudoin. Capitaine au ","Ravaud. Capitaine au ",2
"Beaudoin. Capitaine au ","Laurent. Garçon jardinier à Bazeilles : ",1
"Beaudoin. Capitaine au ","*Guillaume Ier. Roi de Prusse : ",1
"Beaudoin. Capitaine au ","Gartlauben (de). Capitaine de la Landwehr prussienne. Pendant l'occupation de Sedan, loge chez les Dela-herche : ",5
"Beaudoin. Capitaine au ","Lagarde (Edmond). Sergent au ",4
"Beaudoin. Capitaine au ","Dalichamp (doéleur). Médecin à Raucourt : ",2
"Beaudoin. Capitaine au ","*FAIDHERBE (général). Commandant de l'armée du Nord en ",1
"Beaudoin. Capitaine au ","*Manteuffel (Général). Général prussien : ",1
"*Bismarck (Otto de). Homme d'État prussien ","Chouteau. Soldat au ",11
"*Bismarck (Otto de). Homme d'État prussien ","Gaude. Clairon dans la compagnie Beaudoin : ",2
"*Bismarck (Otto de). Homme d'État prussien ","*Guillaume Ier. Roi de Prusse : ",8
"*Bismarck (Otto de). Homme d'État prussien ","Lapoulle. Soldat au ",7
"*Bismarck (Otto de). Homme d'État prussien ","Levasseur (Maurice).Frère d'Henriette Levasseur. Soldat au ",19
"*Bismarck (Otto de). Homme d'État prussien ","Loubet. Soldat au ",7
"*Bismarck (Otto de). Homme d'État prussien ","Macquart (Jean). Fils d'Antoine Macquart et de Joséphine Gavaudan. Menuisier à Plassans : ",17
"*Bismarck (Otto de). Homme d'État prussien ","Pache. Soldat au ",12
"*Bismarck (Otto de). Homme d'État prussien ","Dalichamp (doéleur). Médecin à Raucourt : ",2
"*Bismarck (Otto de). Homme d'État prussien ","Fouchard. Père d'Ho-noré. Oncle d'Henriette et Maurice Levasseur. Paysan et boucher à Remilly : ",3
"*Bismarck (Otto de). Homme d'État prussien ","Fouchard (Honoré). Fils du précédent. Amoureux de SÜvine Morange. Maréchal des logis dans l'artillerie. — : ",1
"*Bismarck (Otto de). Homme d'État prussien ","*Frédéric-Charles de Prusse (prince) : ",2
"*Bismarck (Otto de). Homme d'État prussien ","Morange (Silyine). Servante de ferme chez le père Fouchard, à Remilly. Mère de Chariot : ",3
"*Bismarck (Otto de). Homme d'État prussien ","Weiss (Henriette). Fille de Levasseur. Sœur de Maurice Levasseur. Épouse de Weiss : ",8
"*Bismarck (Otto de). Homme d'État prussien ","*Eugénie (impératrice); Épouse de Napoléon III. A : ",1
"*Bismarck (Otto de). Homme d'État prussien ","Bourgain-Desfeuilles (général). Commandant d'une brigade d'infanterie du ",2
"*Bismarck (Otto de). Homme d'État prussien ","*Douay (Félix). Frère du précédent. Général, commandant du ",3
"*Bismarck (Otto de). Homme d'État prussien ","*Ducrot (général). Com-J mandant du Ier corps d'ar-. mée : ",5
"*Bismarck (Otto de). Homme d'État prussien ","*Failly (général de). Commandant du ",2
"*Bismarck (Otto de). Homme d'État prussien ","*Mac-Mahon (général | ► de). Commandant en chef f ] de l'armée de Châlons : ",7
"*Bismarck (Otto de). Homme d'État prussien ","*Wimpffen (général de). Commandant en chef à Sedan, en remplacement du général Mac-Mahon : ",4
"*Bismarck (Otto de). Homme d'État prussien ","Rochas. Lieutenant au ",2
"*Bismarck (Otto de). Homme d'État prussien ","Sapin. Sergent au ",1
"*Bismarck (Otto de). Homme d'État prussien ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",8
"*Bismarck (Otto de). Homme d'État prussien ","Bouroche.i Médecin-major au ",2
"*Bismarck (Otto de). Homme d'État prussien ","Delaherche (Mme). Mère de Jules Delaherche : ",2
"*Bismarck (Otto de). Homme d'État prussien ","Delaherche (Jules). Fabricant de drap à Sedan. Époux de Gilberte de Vi-neuil : ",4
"*Bismarck (Otto de). Homme d'État prussien ","Delaherche (Gilberte). Fille du commandant de Vi-neuil. Veuve de Maginot. Épouse de Jules Delaherche : ",3
"*Bismarck (Otto de). Homme d'État prussien ","*Moltke (général de). Général prussien : ",4
"*Bismarck (Otto de). Homme d'État prussien ","Vineuil (colonel de). Commandant le ",1
"*Bismarck (Otto de). Homme d'État prussien ","Cabasse. Franc-tireur : ",2
"*Bismarck (Otto de). Homme d'État prussien ","Ducat. Franc-tireur : ",2
"*Bismarck (Otto de). Homme d'État prussien ","Morange (Chariot). Fils de Silvine Morange et de Goliath Steinberg : ",2
"*Bismarck (Otto de). Homme d'État prussien ","Sambuc (Guillaume). Franc-tireur : ",2
"*Bismarck (Otto de). Homme d'État prussien ","Sambuc (Prosper). Frère du précédent. Chasseur d'Afrique : ",2
"*Bismarck (Otto de). Homme d'État prussien ","*Dorian. Ministre du Gouvernement de défense nationale, en ",2
"*Bismarck (Otto de). Homme d'État prussien ","*Favre (Jules). Homme politique français : ",4
"*Bismarck (Otto de). Homme d'État prussien ","*Frédéric-Guillaume de Prusse (prince royal). Fils du roi de Prusse Guillaume Ier. Commandant de la IIIe armée allemande en ",1
"*Bismarck (Otto de). Homme d'État prussien ","*Vinoy (général). Général français : ",3
"*Bismarck (Otto de). Homme d'État prussien ","*Gambetta (Léon). Homme politique français : ",2
"*Bismarck (Otto de). Homme d'État prussien ","*Trochu (général). Président du Gouvernement de la Défense nationale en ",2
"*Bismarck (Otto de). Homme d'État prussien ","*Rouget de l'Isle (Claude). Auteur de la Marseillaise : ",1
"*Bismarck (Otto de). Homme d'État prussien ","Levasseur. Père d'Henriette et de Maurice Levasseur. Percepteur au Chesne-Populeux : ",1
"*Bismarck (Otto de). Homme d'État prussien ","Steinberg (Goliath). Garçon de ferme chez le père Fouchard, à Remilly. Père de Chariot. Espion prussien : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",4
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Desaix (Louis), Général français : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Levasseur. Grand-père de Maurice Levasseur : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Levasseur. Père d'Henriette et de Maurice Levasseur. Percepteur au Chesne-Populeux : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Levasseur (Mme). Mère d'Henriette et de Maurice Levasseur : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Levasseur (Maurice).Frère d'Henriette Levasseur. Soldat au ",8
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Masséna (André). Général français : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Murat (Joachim). Général français : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Ney (maréchal). Maréchal de France : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Weiss (Henriette). Fille de Levasseur. Sœur de Maurice Levasseur. Épouse de Weiss : ",3
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Coutard. Soldat d'infanterie, dans la ",4
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Picot. Soldat d'infanterie dans la ",4
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Rochas. Lieutenant au ",3
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Weiss. Époux d'Henriette Levasseur. Contremaître chez Jules Delaherche : ",3
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Macquart (Jean). Fils d'Antoine Macquart et de Joséphine Gavaudan. Menuisier à Plassans : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Failly (général de). Commandant du ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Frédéric-Guillaume de Prusse (prince royal). Fils du roi de Prusse Guillaume Ier. Commandant de la IIIe armée allemande en ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Mac-Mahon (général | ► de). Commandant en chef f ] de l'armée de Châlons : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Chouteau. Soldat au ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Fouchard. Père d'Ho-noré. Oncle d'Henriette et Maurice Levasseur. Paysan et boucher à Remilly : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Gaude. Clairon dans la compagnie Beaudoin : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Lapoulle. Soldat au ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Loubet. Soldat au ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Pache. Soldat au ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","*Douay (Abel). Général français, tué à Wissembourg, le ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Desaix (Louis), Général français : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levasseur. Grand-père de Maurice Levasseur : ",8
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levasseur. Père d'Henriette et de Maurice Levasseur. Percepteur au Chesne-Populeux : ",6
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levasseur (Mme). Mère d'Henriette et de Maurice Levasseur : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levasseur (Maurice).Frère d'Henriette Levasseur. Soldat au ",66
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Masséna (André). Général français : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Murat (Joachim). Général français : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Ney (maréchal). Maréchal de France : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Weiss (Henriette). Fille de Levasseur. Sœur de Maurice Levasseur. Épouse de Weiss : ",27
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Bonnemain (général de). Commandant d'une division de cavalerie : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Eugénie (impératrice); Épouse de Napoléon III. A : ",14
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Frédéric-Charles de Prusse (prince) : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Frédéric-Guillaume de Prusse (prince royal). Fils du roi de Prusse Guillaume Ier. Commandant de la IIIe armée allemande en ",10
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Mac-Mahon (général | ► de). Commandant en chef f ] de l'armée de Châlons : ",32
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Margueritte (Jean). Général, commandant d'une division de cavalerie, à Sedan, en ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Palikao (général de). Ministre de la Guerre au moment de la bataille de Sedan : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Steinmetz (général). Général prussien : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Trochu (général). Président du Gouvernement de la Défense nationale en ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Rouher (Eugène). Homme politique français : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Coutard. Soldat d'infanterie, dans la ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Picot. Soldat d'infanterie dans la ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Rochas. Lieutenant au ",15
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Weiss. Époux d'Henriette Levasseur. Contremaître chez Jules Delaherche : ",22
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Bouroche.i Médecin-major au ",12
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Fouchard. Père d'Ho-noré. Oncle d'Henriette et Maurice Levasseur. Paysan et boucher à Remilly : ",8
