"from","to","weight"
"Annouchka. Maîtresse de Souvarine, en Russie. — : ","Maheude (La). Épouse de Toussaint Maheu : ",1
"Annouchka. Maîtresse de Souvarine, en Russie. — : ","Chaval. Haveur au Vo-reux, puis dans la mine de Deneulin. Amant de Catherine Maheu : ",1
"Annouchka. Maîtresse de Souvarine, en Russie. — : ","Mouque. Palefrenier au Voreux (mines de Montsou). Père de Mouquet et de la Mouquette : ",1
"Annouchka. Maîtresse de Souvarine, en Russie. — : ","Mouquet. Moulineur au Voreux. Fils du précédent : ",2
"Annouchka. Maîtresse de Souvarine, en Russie. — : ","Mouquette (la). Hers-cheuse au Voreux. Fille de Mouque : ",1
"Annouchka. Maîtresse de Souvarine, en Russie. — : ","Pierron. Mineur du Vo-reux. Père de Lydie : ",1
"Annouchka. Maîtresse de Souvarine, en Russie. — : ","Rasseneur. Cabaretier à Montsou. — : ",1
"*Bakounine (Michel). Théoricien russe de l'anarchie : ","Désir (veuve). Tient le bal du Bon-Joyeux : ",1
"*Bakounine (Michel). Théoricien russe de l'anarchie : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",2
"*Bakounine (Michel). Théoricien russe de l'anarchie : ","Souvarine. Ancien nihiliste russe. Machineur au Voreux (mines de Montsou) : ",2
"*Bakounine (Michel). Théoricien russe de l'anarchie : ","Pluchart. Secrétaire de la Fédération du Nord deT Association Internationale des Travailleurs : ",1
"*Bakounine (Michel). Théoricien russe de l'anarchie : ","Rasseneur. Cabaretier à Montsou. — : ",1
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",6
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Levaque (Bébert). Fils des Levaque : ",4
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Maheu (Catherine). Fille des Maheu (deuxième enfant). Maîtresse de Chaval : ",5
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Maheu (Jeanlin). Fils des Maheu (troisième enfant) : ",6
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Maheu (Toussaint). Ha-veur aux mines de Montsou. Père de Zacharie, Catherine, Jeanlin, Alzire, Lénore, Henri et Estelle : ",6
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Maheu (Zacharie). Aîné des Maheu. Amant, puis époux de Philomène Le-vaque. Père d'Achille et de Désirée : ",3
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Mouque. Palefrenier au Voreux (mines de Montsou). Père de Mouquet et de la Mouquette : ",2
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Chaval. Haveur au Vo-reux, puis dans la mine de Deneulin. Amant de Catherine Maheu : ",2
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Dansaert. Maître-po-rion : ",4
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Mouquette (la). Hers-cheuse au Voreux. Fille de Mouque : ",3
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Négrel (Paul). Fils de la précédente. Neveu d'Hennebeau. Ingénieur au Voreux. Amant de Mme Hennebeau : ",4
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Pierron (Lydie). Fille de Pierron et de la première femme de celui-ci : ",3
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Richomme (le père). Po-rion au Voreux : ",5
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Levaque. Mineur. Voisin des Maheu : ",3
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Pierron. Mineur du Vo-reux. Père de Lydie : ",2
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Vanderhaghen. Médecin de la Compagnie des mines de Montsou : ",3
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Hennebeau. Directeur général des mines de Montsou : ",2
"Berloque (dit Chicot). Haveur au Voreux (mines de Montsou) : ","Maheude (La). Épouse de Toussaint Maheu : ",1
"Bleuze. Corderie à Mont-sou : ","*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ",1
"Bleuze. Corderie à Mont-sou : ","Dutilleul. Minoterie de Montsou : ",3
"Bleuze. Corderie à Mont-sou : ","Fauvelle. Sucrerie de Montsou : ",3
"Bleuze. Corderie à Mont-sou : ","Gagebois. Verrerie à Mar-chiennes. — : ",4
"Bleuze. Corderie à Mont-sou : ","Hoton. Sucrerie à Mont-sou : ",3
"Bleuze. Corderie à Mont-sou : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",4
"Bleuze. Corderie à Mont-sou : ","Maheu. Charretier aux mines de Montsou : ",2
"Bleuze. Corderie à Mont-sou : ","Sonneville. Usinier à Marchiennes : ",4
"Bleuze. Corderie à Mont-sou : ","Maheu (Jeanlin). Fils des Maheu (troisième enfant) : ",1
"Bleuze. Corderie à Mont-sou : ","Maheu (Zacharie). Aîné des Maheu. Amant, puis époux de Philomène Le-vaque. Père d'Achille et de Désirée : ",2
"Bleuze. Corderie à Mont-sou : ","Pluchart. Secrétaire de la Fédération du Nord deT Association Internationale des Travailleurs : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Cornille. Société Cor-nille et Jenard : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Cougny (comte de). Concessionnaire de mines : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Desrumaux (baron). De la Société Desrumeaux, Fau-quenoix et Cie : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Fauquenoix. Associé du baron Desrumaux : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Grégoire (Léon). Actionnaire des mines de Mont-sou : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Grégoire (Mme Léon). Épouse du précédent : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Grégoire (Cécile). Fille des précédents : ",2
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Jënard. Société Cornille et Jenard : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Honorine. Femme de chambre des Grégoire : ",1
"*Bonaparte (Napoléon). Empereur sous le nom de Napoléon Ier : ","Mélanie. Cuisinière des Grégoire : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Dutilleul. Minoterie de Montsou : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Fauvelle. Sucrerie de Montsou : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Gagebois. Verrerie à Mar-chiennes. — : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Hoton. Sucrerie à Mont-sou : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu. Charretier aux mines de Montsou : ",8
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Sonneville. Usinier à Marchiennes : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Dansaert. Maître-po-rion : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Deneulin (Lucie). Fille ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","*Eugénie (impératrice); Épouse de Napoléon III. A : ",7
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Grégoire (Léon). Actionnaire des mines de Mont-sou : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Grégoire (Cécile). Fille des précédents : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Alzire). Fille des Maheu (quatrième enfant) : ",7
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Catherine). Fille des Maheu (deuxième enfant). Maîtresse de Chaval : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Estelle). Fille des Maheu (septième enfant) : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Henri). Fils des Maheu (sixième enfant) : ",7
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Jeanlin). Fils des Maheu (troisième enfant) : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Lénore). Fille des Maheu (cinquième enfant) : ",7
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Toussaint). Ha-veur aux mines de Montsou. Père de Zacharie, Catherine, Jeanlin, Alzire, Lénore, Henri et Estelle : ",6
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheu (Zacharie). Aîné des Maheu. Amant, puis époux de Philomène Le-vaque. Père d'Achille et de Désirée : ",4
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maheude (La). Épouse de Toussaint Maheu : ",7
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Pierron. Mineur du Vo-reux. Père de Lydie : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Pierronne (la). Seconde femme de Pierron : ",3
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Brûlé (la). Veuve du ha-veur Brûlé. Mère de la Pier-ronne : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Carouble. Boulanger à Montsou : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Hennebeau. Directeur général des mines de Montsou : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levaque (la). Épouse du précédent. Mère de Bébert et de Philomène. Maîtresse de Bouteloup : ",5
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Maigrat. Epicier à Montsou : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Smelten. Boulanger à Montsou. — : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Verdonck. Épicier à Montsou : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Deneulin. Cousin des Grégoire. Propriétaire des mines de Vandame : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Deneulin (Jeanne). Fille cadette de Deneulin. — : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Francis. Cocher des Grégoire :",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Grégoire (Mme Léon). Épouse du précédent : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Hennebeau (Mme). Épouse du précédent. Maîtresse de Paul Négrel : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Négrel (Paul). Fils de la précédente. Neveu d'Hennebeau. Ingénieur au Voreux. Amant de Mme Hennebeau : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levaque. Mineur. Voisin des Maheu : ",2
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levaque (Bébert). Fils des Levaque : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Pierron (Lydie). Fille de Pierron et de la première femme de celui-ci : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Mouquette (la). Hers-cheuse au Voreux. Fille de Mouque : ",1
"*Bonaparte (Louis-Napoléon). Empereur sous le nom de Napoléon III : ","Levaque (Philomène) Fille des Levaque. Maîtresse, puis épouse de Zacharie Maheu. Mère d'Achille et de Désirée : ",1
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Brûlé (la). Veuve du ha-veur Brûlé. Mère de la Pier-ronne : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Chaval. Haveur au Vo-reux, puis dans la mine de Deneulin. Amant de Catherine Maheu : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Dansaert. Maître-po-rion : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",1
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Levaque. Mineur. Voisin des Maheu : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Levaque (la). Épouse du précédent. Mère de Bébert et de Philomène. Maîtresse de Bouteloup : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Levaque (Philomène) Fille des Levaque. Maîtresse, puis épouse de Zacharie Maheu. Mère d'Achille et de Désirée : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Alzire). Fille des Maheu (quatrième enfant) : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Catherine). Fille des Maheu (deuxième enfant). Maîtresse de Chaval : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Estelle). Fille des Maheu (septième enfant) : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Henri). Fils des Maheu (sixième enfant) : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Jeanlin). Fils des Maheu (troisième enfant) : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Lénore). Fille des Maheu (cinquième enfant) : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Toussaint). Ha-veur aux mines de Montsou. Père de Zacharie, Catherine, Jeanlin, Alzire, Lénore, Henri et Estelle : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu. Charretier aux mines de Montsou : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Zacharie). Aîné des Maheu. Amant, puis époux de Philomène Le-vaque. Père d'Achille et de Désirée : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheude (La). Épouse de Toussaint Maheu : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Pierron. Mineur du Vo-reux. Père de Lydie : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Pierron (Lydie). Fille de Pierron et de la première femme de celui-ci : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Pierronne (la). Seconde femme de Pierron : ",2
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Richomme (le père). Po-rion au Voreux : ",1
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ",1
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Levaque (Bébert). Fils des Levaque : ",1
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Achille). Fils de Zacharie Maheu et de Philomène Levaque : ",1
"*Bonaparte (Napoléon-Louis). Fils de Napoléon III et de l'impératrice Eugénie. Dit le Prince Impérial : ","Maheu (Désirée). Fille cadette de Zacharie Maheu et de Philomène Levaque : ",1
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Levaque. Mineur. Voisin des Maheu : ",41
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Levaque (la). Épouse du précédent. Mère de Bébert et de Philomène. Maîtresse de Bouteloup : ",46
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Alzire). Fille des Maheu (quatrième enfant) : ",29
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Catherine). Fille des Maheu (deuxième enfant). Maîtresse de Chaval : ",35
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Jeanlin). Fils des Maheu (troisième enfant) : ",29
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu. Charretier aux mines de Montsou : ",24
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Zacharie). Aîné des Maheu. Amant, puis époux de Philomène Le-vaque. Père d'Achille et de Désirée : ",41
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Dansaert. Maître-po-rion : ",15
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Levaque (Philomène) Fille des Levaque. Maîtresse, puis épouse de Zacharie Maheu. Mère d'Achille et de Désirée : ",20
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Achille). Fils de Zacharie Maheu et de Philomène Levaque : ",17
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Désirée). Fille cadette de Zacharie Maheu et de Philomène Levaque : ",17
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Estelle). Fille des Maheu (septième enfant) : ",21
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Henri). Fils des Maheu (sixième enfant) : ",26
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Lénore). Fille des Maheu (cinquième enfant) : ",26
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Toussaint). Ha-veur aux mines de Montsou. Père de Zacharie, Catherine, Jeanlin, Alzire, Lénore, Henri et Estelle : ",39
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Pierron. Mineur du Vo-reux. Père de Lydie : ",25
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Pierronne (la). Seconde femme de Pierron : ",27
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Deneulin (Lucie). Fille ",1
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","*Eugénie (impératrice); Épouse de Napoléon III. A : ",2
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Levaque (Bébert). Fils des Levaque : ",20
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheude (La). Épouse de Toussaint Maheu : ",42
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Pierron (Lydie). Fille de Pierron et de la première femme de celui-ci : ",23
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Brûlé (la). Veuve du ha-veur Brûlé. Mère de la Pier-ronne : ",16
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",29
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Hennebeau (Mme). Épouse du précédent. Maîtresse de Paul Négrel : ",11
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Vanderhaghen. Médecin de la Compagnie des mines de Montsou : ",8
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Rasseneur. Cabaretier à Montsou. — : ",10
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Chaval. Haveur au Vo-reux, puis dans la mine de Deneulin. Amant de Catherine Maheu : ",12
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Hennebeau. Directeur général des mines de Montsou : ",7
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Négrel (Paul). Fils de la précédente. Neveu d'Hennebeau. Ingénieur au Voreux. Amant de Mme Hennebeau : ",8
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maigrat. Epicier à Montsou : ",5
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Mouquette (la). Hers-cheuse au Voreux. Fille de Mouque : ",9
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Rasseneur (Mme). Epouse du précédent. — : ",4
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Désir (veuve). Tient le bal du Bon-Joyeux : ",3
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Mouque. Palefrenier au Voreux (mines de Montsou). Père de Mouquet et de la Mouquette : ",7
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Mouquet. Moulineur au Voreux. Fils du précédent : ",5
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Grégoire (Léon). Actionnaire des mines de Mont-sou : ",4
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Grégoire (Mme Léon). Épouse du précédent : ",4
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Grégoire (Cécile). Fille des précédents : ",4
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Souvarine. Ancien nihiliste russe. Machineur au Voreux (mines de Montsou) : ",3
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Guillaume). Bisaïeul de Toussaint Maheu : ",1
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Maheu (Nicolas). Grand-père de Toussaint Maheu, dit le Rouge : ",1
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","JoiRE (abbé). Curé de Montsou : ",1
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Richomme (le père). Po-rion au Voreux : ",3
"Bouteloup (Louis). Mineur au Voreux (mines de Montsou). Amant de la Le-vaque : ","Pluchart. Secrétaire de la Fédération du Nord deT Association Internationale des Travailleurs : ",1
"Brûlé (la). Veuve du ha-veur Brûlé. Mère de la Pier-ronne : ","Chaval. Haveur au Vo-reux, puis dans la mine de Deneulin. Amant de Catherine Maheu : ",20
"Brûlé (la). Veuve du ha-veur Brûlé. Mère de la Pier-ronne : ","Lantier (Etienne). Troisième fils de Gervaise Mac-quart et d'AuguSte Lantier: ",53
