"from","to","weight"
"Adèle. Demoiselle de boutique de la charcuterie Quenu : ","Rambaud. Demi-frère cadet de l'abbé Jouve. Négociant en produits du Midi. Épouse Hélène Grand)ean : ",3
"Adèle. Demoiselle de boutique de la charcuterie Quenu : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",3
"Adèle. Demoiselle de boutique de la charcuterie Quenu : ","Horteur (abbé). Curé de Bonneville : ",1
"Adèle. Demoiselle de boutique de la charcuterie Quenu : ","Prouane. Pêcheur. Bedeau et secrétaire de mairie à Bonneville : ",1
"Bouland (Mme). Sage-femme : ","Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ",13
"Bouland (Mme). Sage-femme : ","Chanteau (Lazare). Fils des précédents. Cousin de Pauline Quenu. Épouse Louise Thibaudier : ",26
"Bouland (Mme). Sage-femme : ","Chanteau (Paul). Fils de Lazare Chanteau et de Louise Thibaudier : ",23
"Bouland (Mme). Sage-femme : ","Quenu (Pauline). Fille de Quenu et de Lisa Macquart : ",28
"Bouland (Mme). Sage-femme : ","Thibaudier (Louise). Fille du précédent. Épouse Lazare Chanteau : ",28
"Bouland (Mme). Sage-femme : ","Véronique. Servante des Chanteau : ",20
"Bouland (Mme). Sage-femme : ","Cazenove (Docteur). Médecin à Arromanches : ",21
"Bouland (Mme). Sage-femme : ","Horteur (abbé). Curé de Bonneville : ",7
"Bouland (Mme). Sage-femme : ","Gonin. Pêcheur de Bonneville : ",2
"Bouland (Mme). Sage-femme : ","Gonin (femme). Épouse du précédent. Cousine de Cuche : ",2
"Bouland (Mme). Sage-femme : ","Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ",5
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ",15
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ",17
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Chanteau (Lazare). Fils des précédents. Cousin de Pauline Quenu. Épouse Louise Thibaudier : ",20
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",1
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Malivoire. Loueur de voitures à Arromanches : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Quenu. Fils de Quenu et de Mme Quenu, née Gradelle. Époux de Lise Mac-quart. Père de Pauline Quenu : ",6
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Quenu (Lisa). Fille d'Antoine Macquart et de Joséphine Gavaudan. Sœur de Gervaise et de Jean Macquart. Épouse de Quenu. Mère de Pauline Quenu : ",6
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Quenu (Pauline). Fille de Quenu et de Lisa Macquart : ",20
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Thibaudier. Banquier à Caen. Père de Louise Thibaudier : ",6
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Thibaudier (Louise). Fille du précédent. Épouse Lazare Chanteau : ",10
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Véronique. Servante des Chanteau : ",7
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Cazenove (Docteur). Médecin à Arromanches : ",7
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Herbelin. Illustre chimiste : ",3
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",4
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","*Schopenhauer (Arthur). Philosophe allemand : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Delorme. Parent des  Quenu : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Liardin. Parent des Que-nu : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Naudet. Cousin des Que-nu : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Rambaud. Demi-frère cadet de l'abbé Jouve. Négociant en produits du Midi. Épouse Hélène Grand)ean : ",2
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Horteur (abbé). Curé de Bonneville : ",4
"Boutigny. Associé de Lazare Chanteau pour l'exploitation des algues : ","Davoine. Ancien associé de Chanteau : ",2
"Cazenove (Docteur). Médecin à Arromanches : ","Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ",105
"Cazenove (Docteur). Médecin à Arromanches : ","Chanteau (Lazare). Fils des précédents. Cousin de Pauline Quenu. Épouse Louise Thibaudier : ",133
"Cazenove (Docteur). Médecin à Arromanches : ","Chanteau (Paul). Fils de Lazare Chanteau et de Louise Thibaudier : ",36
"Cazenove (Docteur). Médecin à Arromanches : ","Horteur (abbé). Curé de Bonneville : ",51
"Cazenove (Docteur). Médecin à Arromanches : ","Quenu (Pauline). Fille de Quenu et de Lisa Macquart : ",138
"Cazenove (Docteur). Médecin à Arromanches : ","Thibaudier (Louise). Fille du précédent. Épouse Lazare Chanteau : ",86
"Cazenove (Docteur). Médecin à Arromanches : ","Véronique. Servante des Chanteau : ",94
"Cazenove (Docteur). Médecin à Arromanches : ","Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ",92
"Cazenove (Docteur). Médecin à Arromanches : ","Delorme. Parent des  Quenu : ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Liardin. Parent des Que-nu : ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Naudet. Cousin des Que-nu : ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Quenu. Fils de Quenu et de Mme Quenu, née Gradelle. Époux de Lise Mac-quart. Père de Pauline Quenu : ",3
"Cazenove (Docteur). Médecin à Arromanches : ","Quenu (Lisa). Fille d'Antoine Macquart et de Joséphine Gavaudan. Sœur de Gervaise et de Jean Macquart. Épouse de Quenu. Mère de Pauline Quenu : ",3
"Cazenove (Docteur). Médecin à Arromanches : ","Rambaud. Demi-frère cadet de l'abbé Jouve. Négociant en produits du Midi. Épouse Hélène Grand)ean : ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Thibaudier. Banquier à Caen. Père de Louise Thibaudier : ",14
"Cazenove (Docteur). Médecin à Arromanches : ","Cuche. Pêcheur de Bonneville : ",8
"Cazenove (Docteur). Médecin à Arromanches : ","Cuche (Mme). Épouse du précédent : ",5
"Cazenove (Docteur). Médecin à Arromanches : ","Prouane. Pêcheur. Bedeau et secrétaire de mairie à Bonneville : ",6
"Cazenove (Docteur). Médecin à Arromanches : ","Martin. Domestique du Docteur Cazenove : ",10
"Cazenove (Docteur). Médecin à Arromanches : ","Cuche (le petit). Fils des précédents : ",10
"Cazenove (Docteur). Médecin à Arromanches : ","Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Herbelin. Illustre chimiste : ",1
"Cazenove (Docteur). Médecin à Arromanches : ","Gonin (femme). Épouse du précédent. Cousine de Cuche : ",8
"Cazenove (Docteur). Médecin à Arromanches : ","Gonin (la petite). Fille des précédents: ",9
"Cazenove (Docteur). Médecin à Arromanches : ","Houtelard (père). Pêcheur de Bonneville : ",2
"Cazenove (Docteur). Médecin à Arromanches : ","Houtelard (la première femme de) : ",2
"Cazenove (Docteur). Médecin à Arromanches : ","Houtelard (la seconde femme de) : ",2
"Cazenove (Docteur). Médecin à Arromanches : ","Houtelard (le fils) : ",6
"Cazenove (Docteur). Médecin à Arromanches : ","Prouane (Mme). Épouse du précédent : ",6
"Cazenove (Docteur). Médecin à Arromanches : ","Prouane (fille). Fille des précédents : ",8
"Cazenove (Docteur). Médecin à Arromanches : ","Gonin. Pêcheur de Bonneville : ",5
"Cazenove (Docteur). Médecin à Arromanches : ","Simonnot (Mme). Femme de Bonneville. — : ",2
"Cazenove (Docteur). Médecin à Arromanches : ","Tourmal (fille). Fille des Tourmal : ",5
"Cazenove (Docteur). Médecin à Arromanches : ","Malivoire. Loueur de voitures à Arromanches : ",5
"Cazenove (Docteur). Médecin à Arromanches : ","Gonin (fille de la petite). Enfant de la précédente : ",4
"Cazenove (Docteur). Médecin à Arromanches : ","Tourmal. Père de Tour-mal : ",3
"Cazenove (Docteur). Médecin à Arromanches : ","Tourmal. Contrebandier à Bonneville : ",3
"Cazenove (Docteur). Médecin à Arromanches : ","Tourmal (Mme). Épouse du précédent : ",3
"Cazenove (Docteur). Médecin à Arromanches : ","*Schopenhauer (Arthur). Philosophe allemand : ",2
"Cazenove (Docteur). Médecin à Arromanches : ","*Érard. Faéleur de pianos : ",1
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ",13
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ",17
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Chanteau (Lazare). Fils des précédents. Cousin de Pauline Quenu. Épouse Louise Thibaudier : ",17
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Quenu. Fils de Quenu et de Mme Quenu, née Gradelle. Époux de Lise Mac-quart. Père de Pauline Quenu : ",4
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Quenu (Lisa). Fille d'Antoine Macquart et de Joséphine Gavaudan. Sœur de Gervaise et de Jean Macquart. Épouse de Quenu. Mère de Pauline Quenu : ",4
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Quenu (Pauline). Fille de Quenu et de Lisa Macquart : ",17
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Thibaudier. Banquier à Caen. Père de Louise Thibaudier : ",3
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Thibaudier (Louise). Fille du précédent. Épouse Lazare Chanteau : ",8
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Véronique. Servante des Chanteau : ",9
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Horteur (abbé). Curé de Bonneville : ",2
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Davoine. Ancien associé de Chanteau : ",3
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Gradelle. Frère de Mme Quenu mère. Oncle de Florent et de Quenu. Charcutier : ",2
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Malivoire. Loueur de voitures à Arromanches : ",1
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Quenu (Mme). Sœur de Gradelle. Épouse en secondes noces de Quenu (père), mère de Florent et de Quenu : ",2
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","Chanteau (Paul). Fils de Lazare Chanteau et de Louise Thibaudier : ",1
"Chanteau (père). Père de Chanteau. Ancien commerçant de bois : ","*Schopenhauer (Arthur). Philosophe allemand : ",1
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ",187
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Chanteau (Lazare). Fils des précédents. Cousin de Pauline Quenu. Épouse Louise Thibaudier : ",234
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Gradelle. Frère de Mme Quenu mère. Oncle de Florent et de Quenu. Charcutier : ",4
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Quenu. Fils de Quenu et de Mme Quenu, née Gradelle. Époux de Lise Mac-quart. Père de Pauline Quenu : ",14
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Quenu (Lisa). Fille d'Antoine Macquart et de Joséphine Gavaudan. Sœur de Gervaise et de Jean Macquart. Épouse de Quenu. Mère de Pauline Quenu : ",10
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Quenu (Pauline). Fille de Quenu et de Lisa Macquart : ",242
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Véronique. Servante des Chanteau : ",163
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Delorme. Parent des  Quenu : ",11
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",11
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Liardin. Parent des Que-nu : ",11
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",11
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Naudet. Cousin des Que-nu : ",11
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Rambaud. Demi-frère cadet de l'abbé Jouve. Négociant en produits du Midi. Épouse Hélène Grand)ean : ",11
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",14
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Chanteau (Paul). Fils de Lazare Chanteau et de Louise Thibaudier : ",38
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Thibaudier (Louise). Fille du précédent. Épouse Lazare Chanteau : ",133
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Horteur (abbé). Curé de Bonneville : ",79
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Gonin. Pêcheur de Bonneville : ",8
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Gonin (femme). Épouse du précédent. Cousine de Cuche : ",9
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",2
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Malivoire. Loueur de voitures à Arromanches : ",18
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Thibaudier. Banquier à Caen. Père de Louise Thibaudier : ",25
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Herbelin. Illustre chimiste : ",6
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","*Schopenhauer (Arthur). Philosophe allemand : ",7
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Cuche. Pêcheur de Bonneville : ",12
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Cuche (Mme). Épouse du précédent : ",9
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Prouane. Pêcheur. Bedeau et secrétaire de mairie à Bonneville : ",17
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Martin. Domestique du Docteur Cazenove : ",9
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Cuche (le petit). Fils des précédents : ",26
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Simonnot (Mme). Femme de Bonneville. — : ",2
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Prouane (Mme). Épouse du précédent : ",6
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Gonin (la petite). Fille des précédents: ",22
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Houtelard (le fils) : ",19
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Prouane (fille). Fille des précédents : ",25
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Tourmal (fille). Fille des Tourmal : ",20
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Gonin (fille de la petite). Enfant de la précédente : ",6
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Tourmal. Père de Tour-mal : ",7
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Tourmal. Contrebandier à Bonneville : ",11
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Tourmal (Mme). Épouse du précédent : ",8
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Davoine. Ancien associé de Chanteau : ",13
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Quenu (Mme). Sœur de Gradelle. Épouse en secondes noces de Quenu (père), mère de Florent et de Quenu : ",2
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Houtelard (père). Pêcheur de Bonneville : ",14
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","*Érard. Faéleur de pianos : ",2
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Houtelard (la seconde femme de) : ",9
"Chanteau. Père de Lazare Chanteau. Cousin de Quenu. Tuteur de Pauline Quenu. Ancien commerçant de bois : ","Léonie. Tante de Louise Thibaudier : ",5
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Chanteau (Lazare). Fils des précédents. Cousin de Pauline Quenu. Épouse Louise Thibaudier : ",219
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Gradelle. Frère de Mme Quenu mère. Oncle de Florent et de Quenu. Charcutier : ",4
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Quenu. Fils de Quenu et de Mme Quenu, née Gradelle. Époux de Lise Mac-quart. Père de Pauline Quenu : ",15
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Quenu (Lisa). Fille d'Antoine Macquart et de Joséphine Gavaudan. Sœur de Gervaise et de Jean Macquart. Épouse de Quenu. Mère de Pauline Quenu : ",11
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Quenu (Pauline). Fille de Quenu et de Lisa Macquart : ",222
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Véronique. Servante des Chanteau : ",146
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Delorme. Parent des  Quenu : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Lantier (Claude). Premier fils de Gervaise Macquart et d'AuguSte Lantier. Frère d'Étienne et de Jacques Lantier: ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Liardin. Parent des Que-nu : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Naudet. Cousin des Que-nu : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Rambaud. Demi-frère cadet de l'abbé Jouve. Négociant en produits du Midi. Épouse Hélène Grand)ean : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Saccard (Aristide). Aristide Rougon, dit Saccard. Fils de Pierre Rougon et de Félicité Puech. Époux d'Angèle Sicardot. Père de Maxime et Clotilde Rougôn. —: ",15
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Chanteau (Paul). Fils de Lazare Chanteau et de Louise Thibaudier : ",18
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Thibaudier (Louise). Fille du précédent. Épouse Lazare Chanteau : ",108
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Horteur (abbé). Curé de Bonneville : ",60
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Macquart (Antoine). Fils d'Adélaïde Fouque et de Macquart. Époux de Joséphine Gavaudan. Père de Lisa, Gervaise et Jean Mac-quart: ",2
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Malivoire. Loueur de voitures à Arromanches : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Thibaudier. Banquier à Caen. Père de Louise Thibaudier : ",23
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Herbelin. Illustre chimiste : ",8
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","*Schopenhauer (Arthur). Philosophe allemand : ",5
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Cuche. Pêcheur de Bonneville : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Cuche (Mme). Épouse du précédent : ",6
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Prouane. Pêcheur. Bedeau et secrétaire de mairie à Bonneville : ",12
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Martin. Domestique du Docteur Cazenove : ",7
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Cuche (le petit). Fils des précédents : ",18
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Gonin. Pêcheur de Bonneville : ",4
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Gonin (femme). Épouse du précédent. Cousine de Cuche : ",3
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Simonnot (Mme). Femme de Bonneville. — : ",2
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Prouane (Mme). Épouse du précédent : ",2
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Gonin (la petite). Fille des précédents: ",14
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Houtelard (le fils) : ",13
"Chanteau (Eugénie). Née Eugénie de la Vignière. Épouse du précédent : ","Prouane (fille). Fille des précédents : ",12
