"from","to","weight"
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Mouret (Octave). Fils aîné de François Mouret et de Marthe Rougon. Frère de Serge et de Désirée. Époux de Caroline Hédouin, puis de Denise Baudu : ",229
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Prunaire (Clara). Fille du précédent. Vendeuse au Bonheur des Dames. Maîtresse d'O&ave Mouret, de Colomban, etc : ",103
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Vadon (Marguerite). Vendeuse au Bonheur des Dames : ",66
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Hutin. Vendeur au Bonheur des Dames : ",75
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Jouve: Inspecteur au Bonheur des Dames : ",49
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Bourdelais (Mme). Épouse du précédent. Amie de Mme Desforges. Cliente du Bonheur des Dames : ",18
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Boves (comtesse de). Épouse du précédent. Cliente du Bonheur des Dames : ",29
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Boves (Blanche de). Fille des de Boves. Épouse Paul de Vallagnosc : ",14
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Desforges (Henriette). Veuve d'un homme de Bourse. Maîtresse du baron Hartmann : ",74
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Guibal (Mme). Épouse du précédent. Maîtresse du comte de Boves. Cliente du Bonheur des Dames : ",19
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Hartmann (baron). Vieil ami d'Henriette Desfôrges. Dire&eur du Crédit Immobilier : ",26
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Marty (Mme). Épouse du précédent. Cliente du Bonheur des Dames : ",36
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Vallagnosc (Paul de). Ancien camarade de collège d'O&ave Mouret. Employé au ministère de l'Intérieur : ",32
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Boutarel (Mme). Épouse du précédent. Cliente du Bonheur des Dames : ",11
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Deloche (Henri). Fils d'un huissier de Briquebec. Vendeur au Bonheur des Dames : ",68
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Lhomme. Caissier principal au Bonheur des Dames : ",35
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Baugé. Vendeur au Bon Marché. Épouse Pauline Cugnot : ",31
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Cugnot (Paulin . Fille du précédent. Vendeuse au Bonheur des Dames. Maîtresse, puis épouse de Baugé : ",77
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Prunaire. Sabotier des bois de Vivet. Père de Clara Prunaire : ",6
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Lhomme (Albert). Fils des précédents. Caissier au Bonheur des Dames : ",29
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Liénard. Vendeur au Bonheur des Dames : ",29
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Mignot. Vendeur au Bonheur des Dames : ",29
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Gaujean. Fabricant de soieries à Lyon : ",23
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Robineau. Second de la soie au Bonheur des Dames. Achète le fonds de Vinçard : ",69
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Deslignières. Bimbelo-tier de la rue Saint-Roch : ",8
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Bédoré et Sœur. Bonnetiers : ",12
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Quinette. Gantier : ",8
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Tatin (Mlle). Lingère : ",8
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Vanpouille (frères). Fourreurs : ",12
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Matignon (les). Marchands de draps de la rue Croix-des-Petits-Champs : ",1
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Piot. De la maison Piot et Ri voire. Marchands de meubles du passage Sainte-Anne : ",8
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Rivoire. Associé de la maison Plot et Rivoire : ",8
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Robineau (Mme). Épouse du précédent : ",21
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Cabin (Mme). Employée au Bonheur des Dames : ",10
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Fontenailles (Mlle de). Orpheline noble. Employée au Bonheur des Dames. Épouse Joseph, le garçon de magasin : ",12
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Joseph. Garçon de magasin au Bonheur des Dames. Épouse Mlle de Fontenailles : ",14
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Bouthemont. Fils du précédent. Premier vendeur au Bonheur des Dames, puis fondateur des Quatre-Saisons : ",35
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Vigouroux. Marchand de marrons : ",2
"Baudu (Denise). Nièce de I Baudu. Sœur de Jean et de | Pépé. Employée au Bonheur -des Dames. Épouse d'Oétave Mouret. + : ","Chadeuil (Mme). Modiste : ",4
